,values
223,87778688970161.0
224,87765575215547.0
225,87736713069818.0
226,87682798766483.0
227,87679701913052.0
228,87740087253407.0
229,87875516813897.0
230,88090375052258.0
231,88300545090329.0
232,88451075938232.0
233,88563018275579.0
234,88653256226513.0
235,88740628432481.0
236,88826937539510.0
237,88928962022159.0
238,89041412798129.0
239,89139066029240.0
240,89217002406737.0
241,89335567652381.0
242,89472938523977.0
243,89597433352523.0
244,89717411661353.0
245,89820426608852.0
246,89893787038742.0
247,89929073999798.0
248,89942075501729.0
249,89989749876509.0
250,90063295193171.0
251,90171942584117.0
252,90299950261331.0
253,90365486018906.0
254,90364416316868.0
255,90364482347858.0
256,90407904326882.0
257,90525122540330.0
258,90685610861525.0
259,90841628884697.0
260,90970554392672.0
261,91041808433981.0
262,91064496682145.0
263,91097406527561.0
264,91147854203921.0
265,91194683382029.0
266,91254890438711.0
267,91271649103973.0
268,91293162000515.0
269,91327980141542.0
270,91399280404544.0
271,91511334994574.0
272,91648950180833.0
273,91750565271344.0
274,91827577214981.0
275,91875443079632.0
276,91958384606171.0
277,92086999768493.0
278,92195640556340.0
279,92281527065033.0
280,92345676171818.0
281,92418171595739.0
282,92486236340231.0
283,92542507949909.0
284,92594903540474.0
285,92659561085882.0
286,92739504805475.0
287,92826111051959.0
288,92911244807366.0
289,92996121041912.0
290,93056697872138.0
291,93160828743368.0
292,93251892081677.0
293,93360869627573.0
294,93507306554096.0
295,93662604839477.0
296,93807714543101.0
297,93871091087303.0
298,93847768941635.0
299,93776138523683.0
300,93707888892419.0
301,93714808940171.0
302,93867855568793.0
303,94049995451609.0
304,94222092020846.0
305,94349155454903.0
306,94442008233041.0
307,94519178651054.0
308,94602912549473.0
309,94720137366020.0
310,94855791431876.0
311,94952804162384.0
312,94974336868223.0
313,94953041873948.0
314,94891586831555.0
315,94853632218503.0
316,94896823089062.0
317,94988322231905.0
318,95101208812409.0
319,95224336799462.0
320,95360037087011.0
321,95487107124167.0
322,95611318019456.0
323,95713342502105.0
324,95825608391303.0
325,95894188177517.0
326,95885855066579.0
327,95856788224781.0
328,95792969272946.0
329,95710437138545.0
330,95670131822249.0
331,95696134826111.0
332,95852509416629.0
333,96087989133167.0
334,96393177765848.0
335,96701667948029.0
336,96939775697969.0
337,97049486187854.0
338,97049519203349.0
339,96996826473329.0
340,96936256246202.0
341,96942575411945.0
342,97060269048521.0
343,97290750219116.0
344,97578638732417.0
345,97842855135803.0
346,98070747891590.0
347,98258896594496.0
348,98463447395318.0
349,98690290258364.0
350,98907419962781.0
351,99128201180945.0
352,99436968693284.0
353,99799234513721.0
354,100162735113671.0
355,100502821124567.0
356,100861488256049.0
357,101229584612903.0
358,101582183496404.0
359,101907504977936.0
360,102220306983764.0
361,102514851420857.0
362,102820528682864.0
363,103189239127925.0
364,103528922349782.0
365,103752714581090.0
366,103873373009117.0
367,103945505262593.0
368,104080056610916.0
369,104274940474802.0
370,104496395209064.0
371,104654572445609.0
372,104743965199871.0
373,104771447297909.0
374,104823499527326.0
375,104860787227379.0
376,104904691232630.0
377,104978797812707.0
378,105135687444947.0
379,105354553764401.0
380,105557533027661.0
381,105701995627583.0
382,105768488834513.0
383,105845170623200.0
384,105996480636785.0
385,106252984620539.0
386,106600017091583.0
387,106932846296678.0
388,107229781055609.0
389,107400299484185.0
390,107489639413655.0
391,107542840582298.0
392,107584974957017.0
393,107602961798693.0
394,107672241513401.0
395,107787974029574.0
396,107897281730420.0
397,107912482064318.0
398,107831917653419.0
399,107779489047359.0
400,107773658510942.0
401,107829481109888.0
402,107911577439755.0
403,107971843924328.0
404,107988529955501.0
405,107984739776675.0
406,107943734531885.0
407,107893603804277.0
408,107886267761288.0
409,107969777154341.0
410,108086757656225.0
411,108185744713334.0
412,108232296561284.0
413,108331825072511.0
414,108454233321773.0
415,108672551584010.0
416,109026622958588.0
417,109445411306465.0
418,109831573742183.0
419,110125906880108.0
420,110356071101951.0
421,110503954107155.0
422,110659774037357.0
423,110796827960201.0
424,110900912609738.0
425,110877504623783.0
426,110756667912083.0
427,110681656707443.0
428,110613037302635.0
429,110561764238900.0
430,110484871151045.0
431,110414013295676.0
432,110291228669771.0
433,110109478369796.0
434,109964586568439.0
435,109912554148319.0
436,109956293076095.0
437,110028458345066.0
438,110230519777565.0
439,110498011318055.0
440,110742385408946.0
441,110926790154719.0
442,111047250489776.0
443,111156366700751.0
444,111246182053349.0
445,111339417811229.0
446,111495983891618.0
447,111679503822125.0
448,111872664277172.0
449,112049812217144.0
450,112165148547377.0
451,112226015913959.0
452,112310555390456.0
453,112358916487532.0
454,112334260515866.0
455,112224893387129.0
456,112156881467429.0
457,112129062611342.0
458,112078502682299.0
459,111925073073935.0
460,111695853095249.0
461,111482150399213.0
462,111370822150073.0
463,111499001507861.0
464,111810443275295.0
465,112189137606044.0
466,112580140113329.0
467,112887659639957.0
468,113176215066257.0
469,113459560647446.0
470,113752243010621.0
471,113976847423106.0
472,114073629045149.0
473,114025915051775.0
474,113951808471698.0
475,113856089948594.0
476,113863498625672.0
477,114032544563171.0
478,114333157248245.0
479,114648626906069.0
480,114865155728477.0
481,114982743715469.0
482,115038130509881.0
483,115039002118949.0
484,115047572941451.0
485,115051112202515.0
486,115102774849091.0
487,115073721213491.0
488,115054341117926.0
489,115048325694737.0
490,115184402358929.0
491,115463634209441.0
492,115755530803835.0
493,115990700174720.0
494,116156074789175.0
495,116384020369754.0
496,116638985831441.0
497,116871401710043.0
498,117002565668579.0
499,117124789031069.0
500,117224007196643.0
501,117298549581254.0
502,117316067602901.0
503,117206046767363.0
504,117008732963045.0
505,116823667907372.0
506,116772104307281.0
507,116882653390739.0
508,117122174203865.0
509,117398527103213.0
510,117466327723745.0
511,116206482846941.0
512,113505478597892.0
513,110061658726838.0
514,107491831642523.0
515,106368684121217.0
516,106412224956023.0
517,107108561364167.0
518,108111175916327.0
519,109216640338511.0
520,110345175988601.0
521,111383308610282.0
522,112332253173770.0
523,113222958404078.0
524,114065573264369.0
525,114734084213327.0
526,115201623241121.0
527,115520302005059.0
528,115791880863830.0
529,116073998268605.0
530,116359780393325.0
531,116660584568270.0
532,116945046073190.0
533,117241729914359.0
534,117581697069473.0
535,117992383414877.0
536,118461018557105.0
537,118949912007065.0
538,119376036397931.0
539,119660134732406.0
540,119666070918407.0
541,118423229021528.0
542,116262463920263.0
543,113895107660585.0
544,112757004120044.0
545,112890498972527.0
546,113818003273562.0
547,115145193157067.0
548,116533468309421.0
549,117842823222527.0
550,118982755821491.0
551,119911600551623.0
552,120641573146073.0
553,121118422543457.0
554,121441591414715.0
555,121572484646192.0
556,121608610200821.0
557,121453298709242.0
558,121179091817069.0
559,120752227879115.0
560,120374821152671.0
561,120148493331347.0
562,120167543271962.0
563,120377739722429.0
564,120627303849134.0
565,120899173244261.0
566,121131126905933.0
567,121252346597375.0
568,121153610458028.0
569,120819685138499.0
570,120412359770486.0
571,120115728754109.0
572,120056611208762.0
573,120119723629004.0
574,120225525084281.0
575,120307073356931.0
576,120404495479577.0
577,120592023491177.0
578,120778930811471.0
579,120964484496470.0
580,121074960945839.0
581,120933694245833.0
582,119501350010753.0
583,116435887712399.0
584,111626797885907.0
585,106250105669375.0
586,101008565683175.0
587,96498074596562.0
588,92775518107421.0
589,89517608488712.0
590,86463001685114.0
591,83485789804895.0
592,80562393181526.0
593,77791779062819.0
594,75301354243979.0
595,73142933242859.0
596,71267573889671.0
597,69619645075340.0
598,68143760005454.0
599,66778925854550.0
600,65480472657893.0
601,64241315290256.0
602,63082128054608.0
603,62024054073947.0
604,61074865195796.0
605,60243086020964.0
606,59525203700783.0
607,58919534445008.0
608,58418494594437.5
609,58011997915349.0
610,57689997792614.0
611,57430997837438.0
612,57213561088917.5
613,57077619788255.0
614,56992519048343.0
615,56966938642817.0
616,56969718547496.0
617,56992908631184.0
618,57060138083652.5
619,57178667012252.0
620,57369357908273.0
621,57637248936252.5
622,57982561300007.0
623,58422248456219.0
624,58972530917582.0
625,59646321044190.5
626,60454999277171.0
627,61412375998082.0
628,62541155962835.0
629,63877464726059.0
630,65460267174953.0
631,67322347696052.0
632,69493723977410.0
633,72004010918042.0
634,74875335502697.0
635,78125354418101.0
636,81764626019555.0
637,85774212619127.0
638,90151710688781.0
639,94854880204214.0
640,99821236039589.0
641,104927544558269.0
642,109920055268783.0
643,114522019085843.0
644,118438099200476.0
645,121507318662161.0
646,123691650223757.0
647,125100923230931.0
648,125935204980284.0
649,126403100575424.0
650,126658594285031.0
651,126713096264177.0
652,126650723391023.0
653,126483453687155.0
654,126205133064305.0
655,125644067742275.0
656,124695083560193.0
657,123447071436797.0
658,122081444914013.0
659,120776098082000.0
660,119672574970922.0
661,118923334533590.0
662,118655902420991.0
663,118951635415904.0
664,119712477498179.0
665,120804445186007.0
666,121972771110671.0
667,122847965661428.0
668,122847965661428.0
669,123291799563812.0
670,123370818849545.0
671,123371888551583.0
672,123386719111937.0
673,123380234868719.0
674,123346783569185.0
675,123294064426769.0
676,123225062042219.0
677,123141136653929.0
678,123044044686233.0
679,122935463326277.0
680,122816805637247.0
681,122689313001755.0
682,122554094740433.0
683,122412128111933.0
684,122264278122224.0
685,122111350349384.0
686,121954018309511.0
687,121792896090812.0
688,121628538353603.0
689,121461446933408.0
690,121292057634761.0
691,121120760040503.0
692,120947923924178.0
693,120773872837637.0
694,120598890714137.0
695,120423248280737.0
696,120247163439704.0
697,120070867299503.0
698,119894557953104.0
699,119718393874883.0
700,119542566554711.0
701,119367221260766.0
702,119192490055028.0
703,119018478587081.0
704,118845332125103.0
705,118673149715579.0
706,118502037008093.0
707,118332073239833.0
708,118163344251086.0
709,117995935882139.0
710,117829933973279.0
711,117665384746199.0
712,117502367438087.0
713,117340934873735.0
714,117181166290331.0
715,117023081497172.0
716,116866739922149.0
717,116712200993153.0
718,116559504328778.0
719,116408689547618.0
720,116259796268267.0
721,116112857506220.0
722,115967906276972.0
723,115824995405315.0
724,115684131494348.0
725,115545340956467.0
726,115408676616464.0
727,115274145077438.0
728,115141766148686.0
729,115011559639505.0
730,114883571771588.0
731,114757795941836.0
732,114634251959546.0
733,114512959634015.0
734,114393932171441.0
735,114277189381121.0
736,114162724659956.0
737,114050557817243.0
738,113940708662279.0
739,113833163988866.0
740,113727943606301.0
741,113625040911485.0
742,113524482316814.0
743,113426248012991.0
744,113330351206214.0
745,113236765484087.0
746,113145523862105.0
747,113056599927872.0
748,112970006887586.0
749,112885724931950.0
750,112803747457865.0
751,112724074465331.0
752,112646699351249.0
753,112571595703223.0
754,112498770124352.0
755,112428216011537.0
756,112359873936887.0
757,112293783518996.0
758,112229891933072.0
759,112168212385313.0
760,112108698654026.0
761,112051344136112.0
762,111996122419175.0
763,111943033503215.0
764,111892031166539.0
765,111843088996751.0
766,111796200390752.0
767,111751325729948.0
768,111708451808141.0
769,111667545609836.0
770,111628574119538.0
771,111591510924851.0
772,111556329613379.0
773,111523003772726.0
774,111491493784298.0
775,111461766632600.0
776,111433802508335.0
777,111407561792909.0
778,111383011470827.0
779,111360105320396.0
780,111338823532319.0
781,111319126488002.0
782,111300974568851.0
783,111284341362470.0
784,111269174044067.0
785,111255452804345.0
786,111243138024710.0
787,111232170277271.0
788,111222549562028.0
789,111214216451090.0
790,111207131325863.0
791,111201247964654.0
792,111196546558166.0
793,111192987487805.0
794,111190524531878.0
795,111189124674890.0
796,111188741695148.0
797,111189342577157.0
798,111190887702323.0
799,111193350658250.0
800,111196678620146.0
801,111200838572516.0
802,111205810706063.0
803,111211535592896.0
804,111217986820619.0
805,111225118167539.0
806,111232909824359.0
807,111241322172485.0
808,111250315593323.0
809,111259870277576.0
810,111269926797353.0
811,111280471946456.0
812,111291472709390.0
813,111302889467561.0
814,111314702411672.0
815,111326858716931.0
816,111339364986437.0
817,111352155189200.0
818,111365216119022.0
819,111378527966606.0
820,111392051113358.0
821,111405759146882.0
822,111419638860980.0
823,111433657240157.0
824,111447787872017.0
825,111462010947263.0
826,111476300053499.0
827,111490628778329.0
828,111504997121753.0
829,111519365465177.0
830,111533713999304.0
831,111548042724134.0
832,111562305417974.0
833,111576508683923.0
834,111590626109585.0
835,111604637885663.0
836,111618537409058.0
837,111632304870473.0
838,111645933666809.0
839,111659403988769.0
840,111672702630155.0
841,111685822987868.0
842,111698758458809.0
843,111711489233681.0
844,111724015312484.0
845,111736323489020.0
846,111748393953992.0
847,111760239913598.0
848,111771854764739.0
849,111783198888821.0
850,111794305301339.0
851,111805160796095.0
852,111815752166891.0
853,111826072810628.0
854,111836129330405.0
855,111845915123123.0
856,111855423585683.0
857,111864654718085.0
858,111873621726527.0
859,111882304801712.0
860,111890710546739.0
861,111898832358509.0
862,111906676840121.0
863,111914243991575.0
864,111921540415970.0
865,111928559510207.0
866,111935301274286.0
867,111941785517504.0
868,111947992430564.0
869,111953922013466.0
870,111959600678606.0
871,111965008616687.0
872,111970165637006.0
873,111975071739563.0
874,111979720321259.0
875,111984124588292.0
876,111988291143761.0
877,111992226590765.0
878,111995924326205.0
879,111999384350081.0
880,112002626471690.0
881,112005657294131.0
882,112008457008107.0
883,112011058629113.0
884,112013455554050.0
885,112015647782918.0
886,112017655125014.0
887,112019470977239.0
888,112021095339593.0
889,112022548021373.0
890,112023829022579.0
891,112024938343211.0
892,112025882586368.0
893,112026674958248.0
894,112027315458851.0
895,112027810691276.0
896,112028160655523.0
897,112028378557790.0
898,112028464398077.0
899,112028424779483.0
900,112028272908206.0
901,112028002181147.0
902,112027619201405.0
903,112027130572079.0
904,112026549499367.0
905,112025862777071.0
906,112025090214488.0
907,112024238414717.0
908,112023300774659.0
909,112022283897413.0
910,112021194386078.0
911,112020045446852.0
912,112018823873537.0
913,112017549475430.0
914,112016222252531.0
915,112014835601741.0
916,112013409332357.0
917,112011943444379.0
918,112010437937807.0
919,112008886209542.0
920,112007308068881.0
921,112005703515824.0
922,112004072550371.0
923,112002421775621.0
924,112000751191574.0
925,111999060798230.0
926,111997350595589.0
927,111995640392948.0
928,111993923587208.0
929,111992193575270.0
930,111990450357134.0
931,111988726948295.0
932,111986996936357.0
933,111985273527518.0
934,111983550118679.0
935,111981846519137.0
936,111980142919595.0
937,111978459129350.0
938,111976788545303.0
939,111975124564355.0
940,111973486995803.0
941,111971862633449.0
942,111970264683491.0
943,111968693145929.0
944,111967121608367.0
945,111965583086300.0
946,111964077579728.0
947,111962585279354.0
948,111961132597574.0
949,111959699725091.0
950,111958299868103.0
951,111956919820412.0
952,111955579391315.0
953,111954271977713.0
954,111952971167210.0
955,111951716578400.0
956,111950495005085.0
957,111949306447265.0
958,111948144301841.0
959,111947015171912.0
960,111945925660577.0
961,111944862561638.0
962,111943832478194.0
963,111942848616443.0
964,111941877960890.0
965,111940953527030.0
966,111940055505566.0
967,111939197102696.0
