date,value
2023/4/6 21:31,0.051116667
2023/4/6 21:33,0.642383333
2023/4/6 21:35,0.9664
2023/4/6 21:37,1.092433333
2023/4/6 21:39,0.072833333
2023/4/6 21:41,2.4635
2023/4/6 21:43,11.06048333
2023/4/6 21:45,3.59775
2023/4/6 21:47,0.8451
2023/4/6 21:49,0.025033333
2023/4/6 21:51,1.994483333
2023/4/6 21:53,5.49455
2023/4/6 21:55,1.02665
2023/4/6 21:57,0.10205
2023/4/6 21:59,1.017516667
2023/4/6 22:01,0.10085
2023/4/6 22:03,0.038333333
2023/4/6 22:05,1.879316667
2023/4/6 22:07,0.071216667
2023/4/6 22:09,0.3983
2023/4/6 22:11,15.85936667
2023/4/6 22:13,0.7699
2023/4/6 22:15,2.407816667
2023/4/6 22:17,0.614966667
2023/4/6 22:19,19.17828333
2023/4/6 22:21,1.499466667
2023/4/6 22:23,0.6373
2023/4/6 22:25,2.344033333
2023/4/6 22:27,24.22026667
2023/4/6 22:29,0.521316667
2023/4/6 22:31,0.034516667
2023/4/6 22:33,1.531016667
2023/4/6 22:35,0.61925
2023/4/6 22:37,0.52385
2023/4/6 22:39,0.569166667
2023/4/6 22:41,0.554666667
2023/4/6 22:43,3.31615
2023/4/6 22:45,0.109866667
2023/4/6 22:47,10.70871667
2023/4/6 22:49,0.5656
2023/4/6 22:51,5.229133333
2023/4/6 22:53,3.97815
2023/4/6 22:55,0.136933333
2023/4/6 22:57,1.033766667
2023/4/6 22:59,1.779116667
2023/4/6 23:01,16.36305
2023/4/6 23:03,0.0366
2023/4/6 23:05,0.1218
2023/4/6 23:07,5.054533333
2023/4/6 23:09,0.7572
2023/4/6 23:11,4.75045
2023/4/6 23:13,2.08365
2023/4/6 23:15,1.82565
2023/4/6 23:17,0.516
2023/4/6 23:19,3.44975
2023/4/6 23:21,0.114466667
2023/4/6 23:23,1.785033333
2023/4/6 23:25,0.049616667
2023/4/6 23:27,5.337333333
2023/4/6 23:29,4.4568
2023/4/6 23:31,2.1781
2023/4/6 23:33,4.874916667
2023/4/6 23:35,0.096616667
2023/4/6 23:37,0.5469
2023/4/6 23:39,0.6085
2023/4/6 23:41,0.0745
2023/4/6 23:43,0.88415
2023/4/6 23:45,2.586666667
2023/4/6 23:47,0.52385714
2023/4/6 23:49,2.181216667
2023/4/6 23:51,0.8714
2023/4/6 23:53,0.4623
2023/4/6 23:55,1.33245
2023/4/6 23:57,0.101966667
2023/4/6 23:59,0.404266667
2023/4/7 0:01,1.904016667
2023/4/7 0:03,2.74735
2023/4/7 0:05,0.119166667
2023/4/7 0:07,0.108716667
2023/4/7 0:09,0.06225
2023/4/7 0:11,0.196783333
2023/4/7 0:13,0.052816667
2023/4/7 0:15,0.095216667
2023/4/7 0:17,0.064947835
2023/4/7 0:19,0.20515
2023/4/7 0:21,0.013416667
2023/4/7 0:23,0.117266667
2023/4/7 0:25,0.19215
2023/4/7 0:27,0.095133333
2023/4/7 0:29,0.114833333
2023/4/7 0:31,0.0464
2023/4/7 0:33,0.125633333
2023/4/7 0:35,0.035833333
2023/4/7 0:37,0.33085
2023/4/7 0:39,0.117716667
2023/4/7 0:41,0.656566667
2023/4/7 0:43,1.292366667
2023/4/7 0:45,1.02895
2023/4/7 0:47,0.2448
2023/4/7 0:49,0.109533333
2023/4/7 0:51,0.22405
2023/4/7 0:53,0.147066667
2023/4/7 0:55,0.0731
2023/4/7 0:57,0.034483333
2023/4/7 0:59,0.1057
2023/4/7 1:01,0.0284
2023/4/7 1:03,0.134533333
2023/4/7 1:05,0.334666667
2023/4/7 1:07,0.121816667
2023/4/7 1:09,0.0674
2023/4/7 1:11,0.25345
2023/4/7 1:13,0.0631
2023/4/7 1:15,0.069683333
2023/4/7 1:17,0.071766667
2023/4/7 1:19,0.072066667
2023/4/7 1:21,0.1027
2023/4/7 1:23,0.483216667
2023/4/7 1:25,1.058683333
2023/4/7 1:27,0.584533333
2023/4/7 1:29,0.567133333
2023/4/7 1:31,0.253016667
2023/4/7 1:33,0.0176
2023/4/7 1:35,0.216166667
2023/4/7 1:37,0.072183333
2023/4/7 1:39,0.075583333
2023/4/7 1:41,0.071733333
2023/4/7 1:43,0.32115
2023/4/7 1:45,0.074466667
2023/4/7 1:47,0.046216667
2023/4/7 1:49,0.090133333
2023/4/7 1:51,0.129333333
2023/4/7 1:53,0.046383333
2023/4/7 1:55,0.126983333
2023/4/7 1:57,0.069533333
2023/4/7 1:59,0.456666667
2023/4/7 2:01,0.0780039
2023/4/7 2:03,0.145233333
2023/4/7 2:05,0.62495
2023/4/7 2:07,0.195766667
2023/4/7 2:09,0.090466667
2023/4/7 2:11,0.540251342
2023/4/7 2:13,0.01395
2023/4/7 2:15,0.029183333
2023/4/7 2:17,0.06565
2023/4/7 2:19,0.06235
2023/4/7 2:21,0.093683333
2023/4/7 2:23,0.1611
2023/4/7 2:25,0.0666
2023/4/7 2:27,0.1077
2023/4/7 2:29,0.093133333
2023/4/7 2:31,0.197416667
2023/4/7 2:33,0.0639
2023/4/7 2:35,0.079966667
2023/4/7 2:37,0.03485
2023/4/7 2:39,0.147066667
2023/4/7 2:41,0.617883333
