,values
483,30461793366.64209
484,30457403830.023193
485,30453193337.703857
486,30449140246.966553
487,30445244557.81128
488,30441500367.67871
489,30437905709.049072
490,30434442874.244385
491,30431119733.34375
492,30427918578.66919
493,30424847280.299805
494,30421892065.597168
495,30419048999.52173
496,30416318082.073486
497,30413689475.653564
498,30411163180.261963
499,30408733293.339355
500,30406397847.365967
501,30404154874.82202
502,30401996505.628418
503,30399916837.22583
504,30397921772.173584
505,30396001472.872803
506,30394153971.80371
507,30392377301.446533
508,30390669494.281494
509,30389028582.78882
510,30387446696.889404
511,30385927771.622803
512,30384465904.429688
513,30383059127.790283
514,30381705474.184814
515,30380406911.133057
516,30379155568.55591
517,30377951446.45337
518,30376790609.78589
519,30375680928.63257
520,30374606662.835205
521,30373575682.4729
522,30372587987.545654
523,30371631772.934814
524,30370714908.719482
525,30369833459.860107
526,30368981523.797363
527,30368168938.130127
528,30367379962.700195
529,30366624435.106445
530,30365896452.78955
531,30365196015.74951
532,30364525091.506104
533,30363873842.46045
534,30363252106.211426
535,30362650045.160156
536,30362075529.385742
537,30361520688.809082
538,30360989458.469727
539,30360473968.288574
540,30359980120.82495
541,30359505948.559082
542,30359047516.451416
543,30358606792.02173
544,30358183775.27002
545,30357776498.676514
546,30357382994.721436
547,30357005230.92456
548,30356643207.28589
549,30356292988.76587
550,30355958510.404053
551,30355633869.641113
552,30355323001.5166
553,30355023938.510742
554,30354734713.10376
555,30354459260.335205
556,30354193645.165527
557,30353933932.555176
558,30353687992.583252
559,30353451890.210205
560,30353227592.95581
561,30353005263.22119
562,30352794738.605225
563,30352594051.588135
564,30352397299.610596
565,30352206450.192383
566,30352025438.373047
567,30351850329.113037
568,30351685057.451904
569,30351521753.310547
570,30351368286.768066
571,30351216787.74536
572,30351075126.321533
573,30350935432.41748
574,30350801641.072754
575,30350673752.287354
576,30350551766.06128
577,30350429779.835205
578,30350319598.727783
579,30350209417.62036
580,30350103171.55249
581,30350000860.52417
582,30349904452.055176
583,30349808043.58618
584,30349717537.676514
585,30349630966.806396
586,30349546363.456055
587,30349463727.62549
588,30349386994.354248
589,30349312228.602783
590,30349237462.85132
591,30349170567.178955
592,30349103671.50659
593,30349040710.87378
594,30348975782.72119
595,30348916757.12793
596,30348863634.093994
597,30348808543.540283
598,30348757388.026123
599,30348702297.472412
600,30348657044.51758
601,30348611791.562744
602,30348568506.127686
603,30348521285.653076
604,30348481935.25757
605,30348440617.342285
606,30348401266.946777
607,30348367819.110596
608,30348328468.715088
609,30348295020.878906
610,30348259605.52295
611,30348228125.206543
612,30348198612.409912
613,30348167132.093506
614,30348137619.296875
615,30348108106.500244
616,30348082528.743164
617,30348060886.025635
618,30348033340.74878
619,30348011698.03125
620,30347986120.27417
621,30347966445.076416
622,30347946769.878662
623,30347923159.641357
624,30347907419.483154
625,30347887744.2854
626,30347872004.127197
627,30347852328.929443
628,30347834621.251465
629,30347816913.573486
630,30347805108.454834
631,30347789368.29663
632,30347773628.138428
633,30347761823.019775
634,30347748050.381348
635,30347734277.74292
636,30347724440.144043
637,30347710667.505615
638,30347698862.386963
639,30347687057.26831
640,30347679187.18921
641,30347667382.070557
642,30347657544.47168
643,30347647706.872803
644,30347639836.7937
645,30347631966.7146
646,30347624096.635498
647,30347612291.516846
648,30347606388.95752
649,30347600486.398193
650,30347592616.31909
651,30347584746.23999
652,30347582778.720215
653,30347572941.121338
654,30347570973.601562
655,30347563103.52246
656,30347559168.48291
657,30347551298.40381
658,30347545395.844482
659,30347545395.844482
660,30347539493.285156
661,30347531623.206055
662,30347529655.68628
663,30347525720.64673
664,30347519818.087402
665,30347513915.528076
666,30347511948.0083
667,30347506045.448975
668,30347506045.448975
669,30347502110.409424
670,30347500142.88965
671,30347494240.330322
672,30347492272.810547
673,30347490305.29077
674,30347486370.25122
675,30347486370.25122
676,30347482435.21167
677,30347478500.17212
678,30347474565.13257
679,30347474565.13257
680,30347470630.093018
681,30347470630.093018
682,30347470630.093018
683,30347468662.573242
684,30347466695.053467
685,30347466695.053467
686,30347464727.53369
687,30347464727.53369
688,30347464727.53369
689,30347462760.013916
690,30347460792.49414
691,30347460792.49414
692,30347458824.974365
693,30347456857.45459
694,30347454889.934814
695,30347454889.934814
696,30347452922.41504
697,30347452922.41504
698,30347452922.41504
699,30347450954.895264
700,30347452922.41504
701,30347450954.895264
702,30347447019.855713
703,30347447019.855713
704,30347447019.855713
705,30347447019.855713
706,30347447019.855713
