,values
2022/1/11,8.74231E+13
2022/1/12,8.74853E+13
2022/1/13,8.74771E+13
2022/1/14,8.7834E+13
2022/1/15,8.79227E+13
2022/1/16,8.81292E+13
2022/1/17,8.85772E+13
2022/1/18,8.82325E+13
2022/1/19,8.81099E+13
2022/1/20,8.8621E+13
2022/1/21,8.85162E+13
2022/1/22,8.84661E+13
2022/1/23,8.87875E+13
2022/1/24,8.89386E+13
2022/1/25,8.88761E+13
2022/1/26,8.89341E+13
2022/1/27,8.90729E+13
2022/1/28,8.95046E+13
2022/1/29,8.93846E+13
2022/1/30,8.93215E+13
2022/1/31,8.97497E+13
2022/2/1,8.96479E+13
2022/2/2,8.94838E+13
2022/2/3,8.96711E+13
2022/2/4,8.97257E+13
2022/2/5,8.99599E+13
2022/2/6,8.99876E+13
2022/2/7,9.01844E+13
2022/2/8,9.03173E+13
2022/2/9,8.98375E+13
2022/2/10,8.99408E+13
2022/2/11,9.04532E+13
2022/2/12,9.03623E+13
2022/2/13,9.06057E+13
2022/2/14,9.08688E+13
2022/2/15,9.06849E+13
2022/2/16,9.07644E+13
2022/2/17,9.07655E+13
2022/2/18,9.06845E+13
2022/2/19,9.10419E+13
2022/2/20,9.10502E+13
2022/2/21,9.08567E+13
2022/2/22,9.12433E+13
2022/2/23,9.09042E+13
2022/2/24,9.11043E+13
2022/2/25,9.13653E+13
2022/2/26,9.1361E+13
2022/2/27,9.15347E+13
2022/2/28,9.17257E+13
2022/3/1,9.14117E+13
2022/3/2,9.16445E+13
2022/3/3,9.17338E+13
2022/3/4,9.19577E+13
2022/3/5,9.21527E+13
2022/3/6,9.18615E+13
2022/3/7,9.20758E+13
2022/3/8,9.2242E+13
2022/3/9,9.22454E+13
2022/3/10,9.22488E+13
2022/3/11,9.23529E+13
2022/3/12,9.24344E+13
2022/3/13,9.25417E+13
2022/3/14,9.26463E+13
2022/3/15,9.26919E+13
2022/3/16,9.27589E+13
2022/3/17,9.28793E+13
2022/3/18,9.27694E+13
2022/3/19,9.32916E+13
2022/3/20,9.30114E+13
2022/3/21,9.32118E+13
2022/3/22,9.3733E+13
2022/3/23,9.34769E+13
2022/3/24,9.35226E+13
2022/3/25,9.34577E+13
2022/3/26,9.32571E+13
2022/3/27,9.33608E+13
2022/3/28,9.35134E+13
2022/3/29,9.3773E+13
2022/3/30,9.43551E+13
2022/3/31,9.38769E+13
2022/4/1,9.40324E+13
2022/4/2,9.43314E+13
2022/4/3,9.4131E+13
2022/4/4,9.42435E+13
2022/4/5,9.45858E+13
2022/4/6,9.46665E+13
2022/4/7,9.46644E+13
2022/4/8,9.46066E+13
2022/4/9,9.44744E+13
2022/4/10,9.4616E+13
2022/4/11,9.44634E+13
2022/4/12,9.46833E+13
2022/4/13,9.51132E+13
2022/4/14,9.48765E+13
2022/4/15,9.49673E+13
2022/4/16,9.53325E+13
2022/4/17,9.52976E+13
2022/4/18,9.52345E+13
2022/4/19,9.5579E+13
2022/4/20,9.54896E+13
2022/4/21,9.56546E+13
2022/4/22,9.55369E+13
2022/4/23,9.52779E+13
2022/4/24,9.56593E+13
2022/4/25,9.53877E+13
2022/4/26,9.5207E+13
2022/4/27,9.57819E+13
2022/4/28,9.57879E+13
2022/4/29,9.61389E+13
2022/4/30,9.6388E+13
2022/5/1,9.66529E+13
2022/5/2,9.66857E+13
2022/5/3,9.65712E+13
2022/5/4,9.64273E+13
2022/5/5,9.64685E+13
2022/5/6,9.65402E+13
2022/5/7,9.65239E+13
2022/5/8,9.69282E+13
2022/5/9,9.73053E+13
2022/5/10,9.74755E+13
2022/5/11,9.76521E+13
2022/5/12,9.76772E+13
2022/5/13,9.78783E+13
2022/5/14,9.80107E+13
2022/5/15,9.83788E+13
2022/5/16,9.85703E+13
2022/5/17,9.85487E+13
2022/5/18,9.89795E+13
2022/5/19,9.97476E+13
2022/5/20,9.96524E+13
2022/5/21,9.98188E+13
2022/5/22,1.00424E+14
2022/5/23,1.00769E+14
2022/5/24,1.00872E+14
2022/5/25,1.01267E+14
2022/5/26,1.01585E+14
2022/5/27,1.01813E+14
2022/5/28,1.02094E+14
2022/5/29,1.02574E+14
2022/5/30,1.03139E+14
2022/5/31,1.02909E+14
2022/6/1,1.02851E+14
2022/6/2,1.03341E+14
2022/6/3,1.03367E+14
2022/6/4,1.03809E+14
2022/6/5,1.04154E+14
2022/6/6,1.04127E+14
2022/6/7,1.04031E+14
2022/6/8,1.04312E+14
2022/6/9,1.04253E+14
2022/6/10,1.04563E+14
2022/6/11,1.04467E+14
2022/6/12,1.04569E+14
2022/6/13,1.04942E+14
2022/6/14,1.05246E+14
2022/6/15,1.05301E+14
2022/6/16,1.05295E+14
2022/6/17,1.05405E+14
2022/6/18,1.05325E+14
2022/6/19,1.05746E+14
2022/6/20,1.06153E+14
2022/6/21,1.06358E+14
2022/6/22,1.06798E+14
2022/6/23,1.06768E+14
2022/6/24,1.06989E+14
2022/6/25,1.06827E+14
2022/6/26,1.07001E+14
2022/6/27,1.07259E+14
2022/6/28,1.07158E+14
2022/6/29,1.07134E+14
2022/6/30,1.07775E+14
2022/7/1,1.07694E+14
2022/7/2,1.07429E+14
2022/7/3,1.07476E+14
2022/7/4,1.07372E+14
2022/7/5,1.07703E+14
2022/7/6,1.07718E+14
2022/7/7,1.07764E+14
2022/7/8,1.07918E+14
2022/7/9,1.07763E+14
2022/7/10,1.07695E+14
2022/7/11,1.07914E+14
2022/7/12,1.07623E+14
2022/7/13,1.07654E+14
2022/7/14,1.08087E+14
2022/7/15,1.0817E+14
2022/7/16,1.07946E+14
2022/7/17,1.08142E+14
2022/7/18,1.08088E+14
2022/7/19,1.08507E+14
2022/7/20,1.08466E+14
2022/7/21,1.08969E+14
2022/7/22,1.09707E+14
2022/7/23,1.09542E+14
2022/7/24,1.09639E+14
2022/7/25,1.10066E+14
2022/7/26,1.10103E+14
2022/7/27,1.09932E+14
2022/7/28,1.1072E+14
2022/7/29,1.10538E+14
2022/7/30,1.10284E+14
2022/7/31,1.10316E+14
2022/8/1,1.10241E+14
2022/8/2,1.10631E+14
2022/8/3,1.10273E+14
2022/8/4,1.10289E+14
2022/8/5,1.10361E+14
2022/8/6,1.10252E+14
2022/8/7,1.09841E+14
2022/8/8,1.09798E+14
2022/8/9,1.10162E+14
2022/8/10,1.10074E+14
2022/8/11,1.10123E+14
2022/8/12,1.10212E+14
2022/8/13,1.10947E+14
2022/8/14,1.10773E+14
2022/8/15,1.10554E+14
2022/8/16,1.11084E+14
2022/8/17,1.10932E+14
2022/8/18,1.1095E+14
2022/8/19,1.11269E+14
2022/8/20,1.11285E+14
2022/8/21,1.11646E+14
2022/8/22,1.11768E+14
2022/8/23,1.11809E+14
2022/8/24,1.12035E+14
2022/8/25,1.11902E+14
2022/8/26,1.11932E+14
2022/8/27,1.12503E+14
2022/8/28,1.11977E+14
2022/8/29,1.11746E+14
2022/8/30,1.12068E+14
2022/8/31,1.1224E+14
2022/9/1,1.11897E+14
2022/9/2,1.11827E+14
2022/9/3,1.11521E+14
2022/9/4,1.11267E+14
2022/9/5,1.11531E+14
2022/9/6,1.11669E+14
2022/9/7,1.12346E+14
2022/9/8,1.12548E+14
2022/9/9,1.12455E+14
2022/9/10,1.13082E+14
2022/9/11,1.12889E+14
2022/9/12,1.13227E+14
2022/9/13,1.138E+14
2022/9/14,1.13757E+14
2022/9/15,1.13589E+14
2022/9/16,1.13722E+14
2022/9/17,1.13433E+14
2022/9/18,1.1372E+14
2022/9/19,1.1362E+14
2022/9/20,1.14044E+14
2022/9/21,1.1469E+14
2022/9/22,1.14685E+14
2022/9/23,1.14669E+14
2022/9/24,1.14788E+14
2022/9/25,1.14801E+14
2022/9/26,1.14831E+14
2022/9/27,1.148E+14
2022/9/28,1.15063E+14
2022/9/29,1.14926E+14
2022/9/30,1.15218E+14
2022/10/1,1.14667E+14
2022/10/2,1.15106E+14
2022/10/3,1.15296E+14
2022/10/4,1.15622E+14
2022/10/5,1.16147E+14
2022/10/6,1.15835E+14
2022/10/7,1.15938E+14
2022/10/8,1.16376E+14
2022/10/9,1.16853E+14
2022/10/10,1.16681E+14
2022/10/11,1.16882E+14
2022/10/12,1.16882E+14
2022/10/13,1.17233E+14
2022/10/14,1.17186E+14
2022/10/15,1.17132E+14
2022/10/16,1.17194E+14
2022/10/17,1.16613E+14
2022/10/18,1.16615E+14
2022/10/19,1.17038E+14
2022/10/20,1.17116E+14
2022/10/21,1.17367E+14
2022/10/22,1.17859E+14
2022/10/23,1.17707E+14
2022/10/24,1.16604E+14
2022/10/25,1.09821E+14
2022/10/26,1.07771E+14
2022/10/27,1.08116E+14
2022/10/28,1.08684E+14
2022/10/29,1.0928E+14
2022/10/30,1.09856E+14
2022/10/31,1.10123E+14
2022/11/1,1.1084E+14
2022/11/2,1.11515E+14
2022/11/3,1.12053E+14
2022/11/4,1.12399E+14
2022/11/5,1.13218E+14
2022/11/6,1.13945E+14
2022/11/7,1.1435E+14
2022/11/8,1.14316E+14
2022/11/9,1.14731E+14
2022/11/10,1.15153E+14
2022/11/11,1.15426E+14
2022/11/12,1.15913E+14
2022/11/13,1.16198E+14
2022/11/14,1.16539E+14
2022/11/15,1.16811E+14
2022/11/16,1.1728E+14
2022/11/17,1.178E+14
2022/11/18,1.18299E+14
2022/11/19,1.18794E+14
2022/11/20,1.19222E+14
2022/11/21,1.19293E+14
2022/11/22,1.19256E+14
2022/11/23,1.18589E+14
2022/11/24,1.11897E+14
2022/11/25,1.12671E+14
2022/11/26,1.14028E+14
2022/11/27,1.14804E+14
2022/11/28,1.15974E+14
2022/11/29,1.16856E+14
2022/11/30,1.17707E+14
2022/12/1,1.18396E+14
2022/12/2,1.19272E+14
2022/12/3,1.19807E+14
2022/12/4,1.20158E+14
2022/12/5,1.20813E+14
2022/12/6,1.20604E+14
2022/12/7,1.21138E+14
2022/12/8,1.21025E+14
2022/12/9,1.21048E+14
2022/12/10,1.20494E+14
2022/12/11,1.20506E+14
2022/12/12,1.19855E+14
2022/12/13,1.20268E+14
2022/12/14,1.20677E+14
2022/12/15,1.20768E+14
2022/12/16,1.21182E+14
2022/12/17,1.21097E+14
2022/12/18,1.2143E+14
2022/12/19,1.21552E+14
2022/12/20,1.21026E+14
2022/12/21,1.20489E+14
2022/12/22,1.20184E+14
2022/12/23,1.20221E+14
2022/12/24,1.20448E+14
2022/12/25,1.20889E+14
2022/12/26,1.20457E+14
2022/12/27,1.20593E+14
2022/12/28,1.20837E+14
2022/12/29,1.20761E+14
2022/12/30,1.21389E+14
2022/12/31,1.21138E+14
2023/1/1,1.21206E+14
2023/1/2,1.21361E+14
2023/1/3,1.19881E+14
2023/1/4,1.12746E+14
2023/1/5,1.09574E+14
2023/1/6,1.04585E+14
2023/1/7,1.00987E+14
2023/1/8,9.83021E+13
2023/1/9,9.5556E+13
2023/1/10,9.26802E+13
2023/1/11,8.93786E+13
2023/1/12,8.62625E+13
2023/1/13,8.30385E+13
2023/1/14,7.94113E+13
2023/1/15,7.63974E+13
2023/1/16,7.35871E+13
2023/1/17,7.04016E+13
2023/1/18,6.7169E+13
2023/1/19,6.43763E+13
2023/1/20,6.13476E+13
2023/1/21,5.80765E+13
2023/1/22,5.48991E+13
2023/1/23,5.18992E+13
2023/1/24,4.90321E+13
2023/1/25,4.5993E+13
2023/1/26,4.30707E+13
2023/1/27,4.01306E+13
2023/1/28,3.72087E+13
2023/1/29,3.42551E+13
2023/1/30,3.11931E+13
2023/1/31,2.80395E+13
2023/2/1,2.48913E+13
2023/2/2,2.27342E+13
2023/2/3,2.31633E+13
2023/2/4,2.39638E+13
2023/2/5,2.46322E+13
2023/2/6,2.53791E+13
2023/2/7,2.72074E+13
2023/2/8,3.04293E+13
2023/2/9,3.37152E+13
2023/2/10,3.68417E+13
2023/2/11,3.99882E+13
2023/2/12,4.31029E+13
2023/2/13,4.63487E+13
2023/2/14,4.96086E+13
2023/2/15,5.27132E+13
2023/2/16,5.57106E+13
2023/2/17,5.86985E+13
2023/2/18,6.16701E+13
2023/2/19,6.47999E+13
2023/2/20,6.79536E+13
2023/2/21,7.11748E+13
2023/2/22,7.42378E+13
2023/2/23,7.74952E+13
2023/2/24,8.06859E+13
2023/2/25,8.38033E+13
2023/2/26,8.69918E+13
2023/2/27,9.01769E+13
2023/2/28,9.31131E+13
2023/3/1,9.64026E+13
2023/3/2,9.9566E+13
2023/3/3,1.02736E+14
2023/3/4,1.0602E+14
2023/3/5,1.08785E+14
2023/3/6,1.11514E+14
2023/3/7,1.13935E+14
2023/3/8,1.16118E+14
2023/3/9,1.17993E+14
2023/3/10,1.19697E+14
2023/3/11,1.21254E+14
2023/3/12,1.2251E+14
2023/3/13,1.23482E+14
2023/3/14,1.23727E+14
2023/3/15,1.24496E+14
2023/3/16,1.24689E+14
2023/3/17,1.242E+14
2023/3/18,1.23158E+14
2023/3/19,1.21981E+14
2023/3/20,1.21192E+14
2023/3/21,1.20357E+14
2023/3/22,1.19583E+14
2023/3/23,1.19373E+14
2023/3/24,1.19602E+14
2023/3/25,1.20126E+14
2023/3/26,1.21326E+14
2023/3/27,1.22134E+14
2023/3/28,1.23124E+14
2023/3/29,1.23763E+14
2023/3/30,1.22789E+14
2023/3/31,1.23195E+14
2023/4/1,1.1055E+14
2023/4/2,1.11094E+14
2023/4/3,1.10947E+14
2023/4/4,1.10967E+14
2023/4/5,1.11285E+14
2023/4/6,1.1131E+14
2023/4/7,1.1167E+14
2023/4/8,1.11792E+14
2023/4/9,1.11821E+14
2023/4/10,1.12051E+14
2023/4/11,1.11924E+14
2023/4/12,1.11944E+14
2023/4/13,1.12526E+14
2023/4/14,1.11997E+14
2023/4/15,1.11755E+14
2023/4/16,1.12084E+14
2023/4/17,1.12252E+14
2023/4/18,1.11898E+14
2023/4/19,1.11829E+14
2023/4/20,1.1152E+14
2023/4/21,1.11257E+14
2023/4/22,1.11526E+14
2023/4/23,1.11656E+14
2023/4/24,1.12353E+14
2023/4/25,1.1256E+14
2023/4/26,1.12456E+14
2023/4/27,1.13085E+14
2023/4/28,1.12895E+14
2023/4/29,1.13241E+14
2023/4/30,1.13831E+14
2023/5/1,1.13799E+14
2023/5/2,1.13623E+14
2023/5/3,1.13755E+14
2023/5/4,1.13454E+14
2023/5/5,1.13736E+14
2023/5/6,1.13644E+14
2023/5/7,1.14064E+14
2023/5/8,1.14722E+14
2023/5/9,1.14707E+14
2023/5/10,1.14678E+14
2023/5/11,1.14797E+14
2023/5/12,1.14817E+14
2023/5/13,1.14842E+14
2023/5/14,1.14824E+14
2023/5/15,1.1509E+14
2023/5/16,1.14953E+14
2023/5/17,1.15239E+14
2023/5/18,1.14668E+14
2023/5/19,1.15111E+14
2023/5/20,1.15306E+14
2023/5/21,1.15632E+14
2023/5/22,1.16167E+14
2023/5/23,1.15847E+14
2023/5/24,1.15955E+14
2023/5/25,1.16388E+14
2023/5/26,1.16881E+14
2023/5/27,1.16699E+14
2023/5/28,1.16919E+14
2023/5/29,1.16914E+14
2023/5/30,1.17261E+14
2023/5/31,1.17209E+14
2023/6/1,1.17147E+14
2023/6/2,1.17221E+14
2023/6/3,1.16628E+14
2023/6/4,1.16623E+14
2023/6/5,1.17041E+14
2023/6/6,1.17128E+14
2023/6/7,1.17375E+14
2023/6/8,1.17875E+14
2023/6/9,1.17711E+14
2023/6/10,1.16588E+14
2023/6/11,1.09713E+14
2023/6/12,1.07642E+14
2023/6/13,1.08029E+14
2023/6/14,1.08607E+14
2023/6/15,1.09203E+14
2023/6/16,1.0978E+14
2023/6/17,1.1002E+14
2023/6/18,1.10659E+14
2023/6/19,1.11345E+14
2023/6/20,1.11913E+14
2023/6/21,1.12418E+14
2023/6/22,1.13301E+14
2023/6/23,1.14035E+14
2023/6/24,1.14433E+14
2023/6/25,1.14392E+14
2023/6/26,1.14806E+14
2023/6/27,1.15234E+14
2023/6/28,1.15497E+14
2023/6/29,1.15986E+14
2023/6/30,1.16268E+14
2023/7/1,1.16608E+14
2023/7/2,1.16865E+14
2023/7/3,1.17331E+14
2023/7/4,1.17852E+14
2023/7/5,1.18359E+14
2023/7/6,1.18857E+14
2023/7/7,1.19282E+14
2023/7/8,1.1935E+14
2023/7/9,1.19304E+14
2023/7/10,1.18625E+14
2023/7/11,1.11819E+14
2023/7/12,1.12631E+14
2023/7/13,1.14023E+14
2023/7/14,1.1479E+14
2023/7/15,1.15964E+14
2023/7/16,1.16843E+14
2023/7/17,1.17678E+14
2023/7/18,1.18298E+14
2023/7/19,1.19217E+14
2023/7/20,1.19772E+14
2023/7/21,1.20282E+14
2023/7/22,1.20945E+14
2023/7/23,1.20707E+14
2023/7/24,1.21242E+14
2023/7/25,1.21108E+14
2023/7/26,1.21121E+14
2023/7/27,1.20544E+14
2023/7/28,1.20548E+14
2023/7/29,1.19875E+14
2023/7/30,1.20282E+14
2023/7/31,1.20698E+14
2023/8/1,1.2077E+14
2023/8/2,1.21195E+14
2023/8/3,1.21089E+14
2023/8/4,1.2143E+14
2023/8/5,1.21545E+14
2023/8/6,1.21028E+14
2023/8/7,1.20486E+14
2023/8/8,1.20194E+14
2023/8/9,1.20231E+14
2023/8/10,1.20452E+14
2023/8/11,1.20902E+14
2023/8/12,1.2045E+14
2023/8/13,1.20585E+14
2023/8/14,1.20822E+14
2023/8/15,1.20738E+14
2023/8/16,1.21388E+14
2023/8/17,1.21145E+14
2023/8/18,1.21224E+14
2023/8/19,1.21376E+14
2023/8/20,1.19869E+14
2023/8/21,1.12599E+14
2023/8/22,1.0941E+14
2023/8/23,1.04345E+14
2023/8/24,1.00686E+14
2023/8/25,9.79882E+13
2023/8/26,9.51976E+13
2023/8/27,9.2267E+13
2023/8/28,8.88303E+13
2023/8/29,8.56423E+13
2023/8/30,8.23399E+13
2023/8/31,7.87577E+13
2023/9/1,7.57402E+13
2023/9/2,7.29716E+13
2023/9/3,6.97819E+13
2023/9/4,6.65188E+13
2023/9/5,6.37162E+13
2023/9/6,6.06683E+13
2023/9/7,5.73765E+13
2023/9/8,5.41873E+13
2023/9/9,5.11851E+13
2023/9/10,4.83268E+13
2023/9/11,4.52742E+13
2023/9/12,4.23413E+13
2023/9/13,3.93965E+13
2023/9/14,3.64706E+13
2023/9/15,3.35008E+13
2023/9/16,3.04271E+13
2023/9/17,2.72679E+13
2023/9/18,2.41108E+13
2023/9/19,2.1978E+13
2023/9/20,2.25148E+13
2023/9/21,2.34249E+13
2023/9/22,2.41784E+13
2023/9/23,2.50073E+13
2023/9/24,2.6953E+13
2023/9/25,3.03386E+13
2023/9/26,3.37903E+13
2023/9/27,3.70899E+13
2023/9/28,4.0398E+13
2023/9/29,4.36386E+13
2023/9/30,4.69485E+13
2023/10/1,5.02735E+13
2023/10/2,5.34491E+13
2023/10/3,5.65073E+13
2023/10/4,5.95298E+13
2023/10/5,6.25033E+13
2023/10/6,6.56405E+13
2023/10/7,6.88072E+13
2023/10/8,7.20426E+13
2023/10/9,7.51111E+13
2023/10/10,7.83791E+13
2023/10/11,8.15763E+13
2023/10/12,8.46998E+13
2023/10/13,8.79031E+13
2023/10/14,9.11024E+13
2023/10/15,9.40422E+13
2023/10/16,9.73469E+13
2023/10/17,1.00521E+14
2023/10/18,1.03696E+14
2023/10/19,1.06997E+14
2023/10/20,1.09748E+14
2023/10/21,1.12466E+14
2023/10/22,1.14863E+14
2023/10/23,1.17017E+14
2023/10/24,1.18851E+14
2023/10/25,1.20517E+14
2023/10/26,1.22026E+14
2023/10/27,1.2322E+14
2023/10/28,1.24124E+14
2023/10/29,1.24266E+14
2023/10/30,1.24978E+14
2023/10/31,1.25089E+14
2023/11/1,1.24501E+14
2023/11/2,1.23351E+14
2023/11/3,1.22076E+14
2023/11/4,1.21218E+14
2023/11/5,1.2031E+14
2023/11/6,1.19487E+14
2023/11/7,1.19252E+14
2023/11/8,1.19491E+14
2023/11/9,1.20013E+14
2023/11/10,1.21251E+14
2023/11/11,1.22098E+14
2023/11/12,1.23145E+14
2023/11/13,1.23829E+14
2023/11/14,1.22819E+14
2023/11/15,1.23268E+14
2023/11/16,1.10084E+14
2023/11/17,1.10721E+14
2023/11/18,1.10676E+14
2023/11/19,1.10719E+14
2023/11/20,1.1104E+14
2023/11/21,1.11061E+14
2023/11/22,1.11408E+14
2023/11/23,1.11376E+14
2023/11/24,1.11481E+14
2023/11/25,1.11682E+14
2023/11/26,1.11963E+14
2023/11/27,1.11967E+14
2023/11/28,1.12578E+14
2023/11/29,1.12028E+14
2023/11/30,1.1176E+14
2023/12/1,1.12108E+14
2023/12/2,1.12276E+14
2023/12/3,1.11897E+14
2023/12/4,1.11826E+14
2023/12/5,1.11504E+14
2023/12/6,1.11228E+14
2023/12/7,1.11512E+14
2023/12/8,1.11637E+14
2023/12/9,1.1238E+14
2023/12/10,1.12596E+14
2023/12/11,1.12471E+14
2023/12/12,1.13113E+14
2023/12/13,1.12921E+14
2023/12/14,1.13281E+14
2023/12/15,1.13905E+14
2023/12/16,1.13883E+14
2023/12/17,1.13681E+14
2023/12/18,1.13814E+14
2023/12/19,1.13484E+14
2023/12/20,1.13766E+14
2023/12/21,1.1368E+14
