,values
345,0.038706451
346,0.037345021
347,0.034740736
348,0.043894879
349,0.056800947
350,0.08597187
351,0.023366667
352,0.025616667
353,0.029153401
354,0.02027894
355,0.025525676
356,0.023249613
357,0.015754464
358,0.016424291
359,0.020870493
360,0.01955
361,0.020619072
362,0.01885
363,0.02191338
364,0.019632352
365,0.02672112
366,0.02225
367,0.023316667
368,0.027307737
369,0.027384703
370,0.028654776
371,0.024947921
372,0.0240032
373,0.03625
374,0.029655437
375,0.034433333
376,0.041583333
377,0.038916667
378,0.039978669
379,0.037855047
380,0.054029731
381,0.051583333
382,0.044366667
383,0.049989165
384,0.051798009
385,0.059799003
386,0.055033333
387,0.052467541
388,0.055225871
389,0.060501541
390,0.062413477
391,0.060333333
392,0.058050219
393,0.07398763
394,0.062085403
395,0.073569119
396,0.0661
397,0.036835175
398,0.062170724
399,0.050307444
400,0.049316667
401,0.04979502
402,0.053707715
403,0.08465
404,0.038166667
405,0.03469432
406,0.042183333
407,0.04469851
408,0.03717844
409,0.048270689
410,0.044330378
411,0.047816667
412,0.049482336
413,0.062016667
414,0.046633333
415,0.056315728
416,0.055066667
417,0.055331489
418,0.068783333
419,0.051733911
420,0.060725237
421,0.084389943
422,0.043108045
423,0.053242901
424,0.046065899
425,0.049220768
426,0.051135512
427,0.027016667
428,0.034608652
429,0.024176886
430,0.032183333
431,0.030666667
432,0.033921755
433,0.038860838
434,0.029749008
435,0.027667128
436,0.03510351
437,0.044735088
438,0.050783333
439,0.034483333
440,0.033417224
441,0.040816667
442,0.043066667
443,0.061090836
444,0.045073428
445,0.049767496
446,0.037767296
447,0.049616667
448,0.060684345
449,0.049081697
450,0.054952013
451,0.057790076
452,0.023633333
453,0.047383333
454,0.028329084
455,0.038066667
456,0.025551278
457,0.036900615
458,0.049130587
459,0.041618748
460,0.021251063
461,0.021166314
462,0.016783333
463,0.030127308
464,0.020882637
465,0.026733333
466,0.026415346
467,0.028579999
468,0.03045863
469,0.030773334
470,0.037759744
471,0.036904921
472,0.039282679
473,0.043407958
474,0.040138685
475,0.041883333
476,0.038666667
477,0.057773407
478,0.054233333
479,0.049146724
480,0.046733333
481,0.054249096
482,0.050765821
483,0.069743026
484,0.03386328
485,0.049033333
486,0.04097309
487,0.049934166
488,0.056112926
489,0.059632339
490,0.059233333
491,0.069395374
492,0.074098765
493,0.08145
494,0.083579204
495,0.0792
496,0.0887
497,0.10391732
498,0.073065449
499,0.870766667
500,0.040235345
501,0.014916667
502,0.015613284
503,0.015302806
504,0.018084238
505,0.0201
506,0.01895
507,0.033022721
508,0.019037458
509,0.020317005
510,0.024723672
511,0.022512915
512,0.022480711
513,0.02349765
514,0.030649489
515,0.029590731
516,0.027132881
517,0.028957722
518,0.032133333
519,0.027714819
520,0.034667244
521,0.0357
522,0.030416667
523,0.032208615
524,0.041033333
525,0.042408185
526,0.037051235
527,0.039558571
528,0.045399243
529,0.04005
530,0.05102432
531,0.051420952
532,0.050450841
533,0.05144657
534,0.049994165
535,0.051808895
536,0.060267671
537,0.056484275
538,0.059256791
539,0.062916667
540,0.030900515
541,0.040709882
542,0.039216667
543,0.03792678
544,0.038526912
545,0.045340932
546,0.044028408
547,0.045303775
548,0.05005
549,0.04245
550,0.048893481
551,0.052366667
552,0.041752088
553,0.058933333
554,0.052032466
555,0.055416667
556,0.052110422
557,0.056783333
558,0.058928423
559,0.060156016
560,0.062466667
561,0.049616667
562,0.066641108
563,0.069112059
564,0.058193032
565,0.064383333
566,0.068182197
567,0.075552315
568,0.047733333
569,0.0465
570,0.064760191
571,0.05435
572,0.032756005
573,0.030467682
574,0.029266179
575,0.037637097
576,0.036933333
577,0.029217154
578,0.035416076
579,0.049286619
580,0.025228288
581,0.023160491
582,0.021167019
583,0.03189681
584,0.031206785
585,0.035934531
586,0.031491078
587,0.03735249
588,0.0353
589,0.0439
590,0.038178757
591,0.041389542
592,0.039711252
593,0.036845087
594,0.018916982
595,0.021633333
596,0.028132864
597,0.025716667
598,0.025833764
599,0.028366667
600,0.030184843
601,0.028768105
602,0.033997733
603,0.03270109
604,0.036816667
605,0.036191778
606,0.026085942
607,0.040005334
608,0.043882602
609,0.036366061
610,0.046080261
611,0.030934364
612,0.039816667
613,0.039616006
614,0.739331911
615,0.02144321
616,0.020727461
617,0.022333333
618,0.0216
619,0.01837782
620,0.0191
621,0.021354271
622,0.031021531
623,0.022666289
624,0.021373791
625,0.029166181
626,0.0222
627,0.02416425
628,0.022983333
629,0.030259606
630,0.022283333
631,0.022169623
632,0.022607536
633,0.027855107
634,0.021534769
635,0.021466667
636,0.0240028
637,0.021077361
638,0.0305
639,0.016216667
640,0.023383333
641,0.018783646
642,0.017022057
643,0.021433333
644,0.018686448
645,0.027831942
646,0.019866667
647,0.020283671
648,0.025426129
649,0.020270383
650,0.023416667
651,0.014852723
652,0.015284862
653,0.027265758
654,0.019704598
655,0.021367023
656,0.023748417
657,0.01705
658,0.026205678
659,0.015766929
660,0.015567186
661,0.011233333
662,0.016116667
663,0.025203781
664,0.016
665,0.023692892
666,0.025783333
667,0.023283333
668,0.023232946
669,0.031430714
670,0.027585632
671,0.023423694
672,0.026901793
673,0.026920256
674,0.0335
675,0.035438778
676,0.028433807
677,0.028813305
678,0.031732804
679,0.03005815
680,0.02456462
681,0.021080523
682,0.024663378
683,0.009183333
684,0.009216667
685,0.025667522
686,0.015916667
687,0.020716321
688,0.019933333
689,0.014850495
690,0.022666667
691,0.018699065
692,0.030339907
693,0.016834175
694,0.01795
695,0.030471745
696,0.019565036
697,0.018449693
698,0.027297347
699,0.015579958
700,0.025702999
701,0.016855619
702,0.019612091
703,0.02238296
704,0.019933001
705,0.023036021
706,0.014435739
707,0.021283333
708,0.011250188
709,0.016501925
710,0.018105733
711,0.01663472
712,0.022130014
713,0.010166667
714,0.0072
715,0.020118343
716,0.020115661
717,0.012112831
718,0.013864125
719,0.00553278
720,0.014821113
721,0.010583863
722,0.015833597
723,0.013083333
724,0.009883004
725,0.020650344
726,0.013233554
727,0.007131788
728,0.013433333
729,0.011949203
730,0.018972675
731,0.00719952
732,0.01655
733,0.018883333
734,0.011666667
735,0.038642994
736,0.00688902
737,0.005116667
738,0.005617041
739,0.006816667
740,0.005216145
741,0.00494967
742,0.005466667
743,0.003616908
744,0.003932285
745,0.00779909
746,0.004781819
747,0.00511607
748,0.007016784
749,0.004683333
750,0.008466667
751,0.004116667
752,0.005350892
753,0.008618247
754,0.008018805
755,0.007082861
756,0.007183333
757,0.004500525
758,0.004301362
759,0.005051684
760,0.00605
761,0.004733333
762,0.006449892
763,0.0080168
764,0.009183333
765,0.009248921
766,0.002183624
767,0.005332711
768,0.005166839
769,0
770,0.005217362
771,0.001066507
772,0.00895
773,0.001333333
774,0.001316623
775,0.008133198
776,0.003716667
777,0.004781978
778,0.002533164
779,0
780,0.011332578
781,0.00414917
782,0.007833333
783,0.0037
784,0.000999667
785,0.00179976
786,0.000983219
787,0.004684895
788,0.006332172
789,0.006883333
790,0.0093
791,0.00375
792,0.004983001
793,0.001816667
794,0.00479968
795,0.004566667
796,0.001083333
797,0.001433357
798,0.006015564
799,0.003883398
800,0.007933333
801,0.00395
802,0.003033434
803,0.00385
804,0.003116615
805,0.004133333
806,0.003016818
807,0.004616667
808,0.006183333
809,0.001366667
810,0.0026
811,0.0054
812,0.00299935
813,0.002100315
814,0.003100052
815,0.001949708
816,0.002633333
817,0.00359886
818,0.001483086
819,0.004998417
820,0.00520026
821,0.0042
822,0
823,0.001166842
824,0.003066667
825,0.0011998
826,0.001100183
827,0.004016667
828,0.002016667
829,0.00118359
830,0.004266453
831,0.004650388
832,0.006582236
833,0.005298852
834,0.00119964
835,0.004966667
836,0.004366667
837,0.00215
838,0.00113339
839,0.000816857
840,0.001183294
841,0.000966602
842,0.005265965
843,0
844,0.004731835
845,0.0043
846,0.001666667
847,0.004749367
848,0.005900197
849,0.002033266
850,0.007566667
851,0.002283143
852,0.003634
853,0.001932786
854,0.003167247
855,0.003483972
856,0
857,0
858,0
859,0.001666667
860,0.001866262
861,0.001649972
862,0
863,0.002116032
864,0
865,0
866,0.002511049
867,0.003583333
868,0.005631925
869,0
870,0
871,0
872,0.005232287
873,0.001883773
874,0
875,0.005232287
876,0.001733651
877,0.005016667
878,0.001749708
879,0
880,0
881,0
882,0.003283224
883,0
884,0
885,0.002333333
886,0.00231601
887,0
888,0
889,0
890,0
891,0.0022
892,0.003232956
893,0
894,0.003233333
895,0.001783839
896,0.007666539
897,0
898,0.00383212
899,0
900,0.004567732
901,0
902,0.002333761
903,0.001949968
904,0
905,0
906,0.002150179
907,0
908,0
909,0.001833089
910,0
911,0
912,0.005266667
913,0
914,0.002116208
915,0.001883365
916,0.002133298
917,0.0024
918,0.00375
919,0
920,0.00453424
921,0
922,0.00698345
923,0
924,0
925,0.006033333
926,0
927,0.002083333
928,0
929,0.002900532
930,0
931,0
932,0
933,0
934,0
935,0.005866667
936,0
937,0
938,0
939,0
940,0
941,0.001933559
942,0
943,0.003433333
944,0.001900634
945,0
946,0
947,0.001900507
948,0
949,0.002316281
950,0
951,0
952,0
953,0
954,0
955,0.004233333
956,0
957,0
958,0.002633465
959,0.003966865
960,0.002116702
961,0.004367249
962,0
963,0
964,0
965,0.002316589
966,0
967,0.004149793
968,0.004282762
969,0
970,0.004249433
971,0
972,0.00535
973,0.005
974,0
975,0.002650221
976,0
977,0.003916667
978,0
979,0
980,0.00480136
981,0.00344885
982,0.00439978
983,0.002416626
984,0
985,0.003516667
986,0.003483333
987,0.0019833
988,0.004016667
989,0.009367916
990,0.005630612
991,0
992,0.004066667
993,0.00643269
994,0.0036
995,0.003584229
996,0.005633239
997,0.003616606
998,0.008283333
999,0.006183333
1000,0.008433333
1001,0.002383333
1002,0.002666667
1003,0.007082979
1004,0.007433209
1005,0.010867572
1006,0.006184158
1007,0.006198347
1008,0.004750317
1009,0.008485455
1010,0.010017001
1011,0.002632631
1012,0
1013,0.010983516
1014,0.0073326
1015,0.007300122
1016,0.008683333
1017,0.008532196
1018,0.004882682
1019,0.0048
1020,0.007334067
1021,0.00435
1022,0.004216667
1023,0.00993234
1024,0.006100305
1025,0.008866667
1026,0.002766667
1027,0.010266667
1028,0.015284862
1029,0.021347154
1030,0.013099782
1031,0.009316667
1032,0.009216359
1033,0.005699905
1034,0.006365075
1035,0.01420071
1036,0.010466667
1037,0.0095
1038,0.013516892
1039,0.009583333
1040,0.018382721
1041,0.007833856
1042,0.005283333
1043,0.015016667
1044,0.007197721
1045,0.012316667
1046,0.013867822
1047,0.008233196
1048,0.015683333
1049,0.017266667
1050,0.01258648
1051,0.0120006
1052,0.014733333
1053,0.0101
1054,0.010215645
1055,0.024133333
1056,0.020845831
1057,0.01318729
1058,0.017482751
1059,0.018550618
1060,0.034854066
1061,0.01006348
1062,0.013500225
1063,0.013782185
1064,0.014633333
1065,0.023084872
1066,0.014528491
1067,0.011416667
1068,0.01335
1069,0.02181994
1070,0.029912678
1071,0.016434155
1072,0.020549315
1073,0.019233333
1074,0.016916949
1075,0.031267188
1076,0.02337671
1077,0.0386628
1078,0.035123382
1079,0.023510789
1080,0.027881939
1081,0.026416667
1082,0.033873441
1083,0.032415586
1084,0.033533333
1085,0.035678576
1086,0.040466667
1087,0.022732954
1088,0.018720411
1089,0.02570257
1090,0.028433333
1091,0.02065
1092,0.029666172
1093,0.029877358
1094,0.029083333
1095,0.03689631
1096,0.031356271
1097,0.026288591
1098,0.040625208
1099,0.034283333
1100,0.044753729
1101,0.039619308
1102,0.023
1103,0.022012631
1104,0.026233333
1105,0.032933333
1106,0.0313
1107,0.028633333
1108,0.026190754
1109,0.031708984
1110,0.037138285
1111,0.041666667
1112,0.04464256
1113,0.05006166
1114,0.057483333
1115,0.048278505
1116,0.048087978
1117,0.058700978
1118,0.049833333
1119,0.053985133
1120,0.065616667
1121,0.044965917
1122,0.053292215
1123,0.054766667
1124,0.053984233
1125,0.053767563
1126,0.055664811
1127,0.04902843
1128,0.066674443
1129,0.041863178
1130,0.041365977
1131,0.039166667
1132,0.035966667
1133,0.044383333
1134,0.03982935
1135,0.048866667
1136,0.0418
1137,0.0444
1138,0.031409861
1139,0.029263253
1140,0.033559395
1141,0.038246813
1142,0.031788631
1143,0.041072381
1144,0.034843612
1145,0.054411226
1146,0.059849293
1147,0.050766667
1148,0.064248929
1149,0.060464651
1150,0.041866667
1151,0.042394639
1152,0.0492
1153,0.046164619
1154,0.047230049
1155,0.039406158
1156,0.041016667
1157,0.035113555
1158,0.043565941
1159,0.019897347
1160,0.027050451
1161,0.019849669
1162,0.026782887
1163,0.03075
1164,0.02935
1165,0.034016667
1166,0.022251483
1167,0.0223
1168,0.037566667
1169,0.039563188
1170,0.035310193
1171,0.038166667
1172,0.036633944
1173,0.039033333
1174,0.0348
1175,0.037079625
1176,0.04226127
1177,0.031056832
1178,0.034406345
1179,0.035724402
1180,0.048888222
1181,0.0324
1182,0.035383333
1183,0.0326
1184,0.032283333
1185,0.036495498
1186,0.020167003
1187,0.017428976
1188,0.015566667
1189,0.0273
1190,0.030715131
1191,0.028566667
1192,0.030700512
1193,0.027830086
1194,0.028419982
1195,0.034218378
1196,0.031155712
1197,0.033733333
1198,0.031481235
1199,0.034226364
1200,0.047224537
1201,0.04022864
1202,0.021681888
1203,0.0251
1204,0.022781435
1205,0.037878283
1206,0.039295416
1207,0.036545632
1208,0.0489
1209,0.037951265
1210,0.058331389
1211,0.045733333
1212,0.060283333
1213,0.052904409
1214,0.048216667
1215,0.106234065
1216,0.039135942
1217,0.036483333
1218,0.033716667
1219,0.035833333
1220,0.043516667
1221,0.037141381
1222,0.025014165
1223,0.026866667
1224,0.025841086
1225,0.035733333
1226,0.0426
1227,0.031081779
1228,0.020533333
1229,0.024170292
1230,0.015798947
1231,0.019566667
1232,0.021420594
1233,0.026707122
1234,0.022783333
1235,0.035070174
1236,0.034874034
1237,0.028616667
1238,0.03878398
1239,0.039733333
1240,0.04165
1241,0.04145
1242,0.050066667
1243,0.054382427
1244,0.838083333
1245,0.03365
1246,0.030554583
1247,0.038165394
1248,0.044320037
1249,0.03852627
1250,0.031153115
1251,0.055608325
1252,0.020515299
1253,0.019715681
1254,0.021130516
1255,0.022133333
1256,0.02021633
1257,0.017933333
1258,0.015816667
1259,0.018771985
1260,0.024470745
1261,0.020068674
1262,0.022233333
1263,0.019366667
1264,0.019400323
1265,0.02204853
1266,0.021993768
1267,0.029966167
1268,0.02096492
1269,0.026790477
1270,0.021173019
1271,0.034249429
1272,0.021544614
1273,0.025781185
1274,0.031467191
1275,0.033166667
1276,0.032004801
1277,0.028816667
1278,0.025432062
1279,0.029043707
1280,0.032526425
1281,0.03515
1282,0.035499408
1283,0.032087077
1284,0.031135409
1285,0.033354447
1286,0.033433333
1287,0.03045
1288,0.038041758
1289,0.040065999
1290,0.031681221
1291,0.034209255
1292,0.035841099
1293,0.028283333
1294,0.032982234
1295,0.039225165
1296,0.029904984
1297,0.033906781
1298,0.041160493
1299,0.040308605
1300,0.032560155
1301,0.029366667
1302,0.035486291
1303,0.037473965
1304,0.038465384
1305,0.039866667
1306,0.035333333
1307,0.040162049
1308,0.038651933
1309,0.046996649
1310,0.047782537
1311,0.024848343
1312,0.0243
1313,0.023846423
1314,0.02435
1315,0.032466667
1316,0.024048798
1317,0.026239456
1318,0.018583643
1319,0.030483333
1320,0.025829028
1321,0.016618328
1322,0.02275
1323,0.029982834
1324,0.033766104
1325,0.025377835
1326,0.027949534
1327,0.030757952
1328,0.031833864
1329,0.017483625
1330,0.028701913
1331,0.036091579
1332,0.01746754
1333,0.019880683
1334,0.02736986
1335,0.021516667
1336,0.035490536
1337,0.031783863
1338,0.027014866
1339,0.031282812
1340,0.026730215
1341,0.014733333
1342,0.025277435
1343,0.028583333
1344,0.022589734
1345,0.025083333
1346,0.023303107
1347,0.012766667
1348,0.013683333
1349,0.012033333
1350,0.013220192
1351,0.0127
1352,0.014250238
1353,0.017700295
1354,0.013963176
1355,0.019582354
1356,0.008267769
1357,0.014349283
1358,0.019884659
1359,0.012467498
1360,0.013670768
1361,0.0099
1362,0.014216667
1363,0.015765353
1364,0.020366667
1365,0.022216667
1366,0.020995101
1367,0.016179019
1368,0.01563177
1369,0.018296646
1370,0.013818509
1371,0.015114651
1372,0.014283333
1373,0.011633333
1374,0.019129507
1375,0.015104783
1376,0.017416667
1377,0.020035003
1378,0.0132
1379,0.016733054
1380,0.017127909
1381,0.02073126
1382,0.012151418
1383,0.0206
1384,0.020730569
1385,0.009768783
1386,0.015766667
1387,0.00861437
1388,0.019766337
1389,0.027975448
1390,0.024485782
1391,0.024812531
1392,0.0285
1393,0.020799653
1394,0.027583333
1395,0.02919854
1396,0.024982917
1397,0.021285817
1398,0.0213
1399,0.021766667
1400,0.020134676
1401,0.013433333
1402,0.020817014
1403,0.029571102
1404,0.006366667
1405,0.012436857
1406,0.004183333
1407,0.00105
1408,0.006416667
1409,0.004034611
1410,0.004466667
1411,0.005000333
1412,0.00373296
1413,0.006350529
1414,0.003649757
1415,0.007234177
1416,0.004150208
1417,0.007885962
1418,0.007331745
1419,0.005246347
1420,0.003500525
1421,0.007633333
1422,0.005883333
1423,0.006849772
1424,0.003616124
1425,0.006184055
1426,0.009851314
1427,0.005918344
1428,0.006466774
1429,0.007116192
1430,0.008482344
1431,0.00510034
1432,0.004867072
1433,0.005484247
1434,0.005865396
1435,0.007466667
1436,0.005516667
1437,0.009467456
1438,0.012268711
1439,0.007733204
1440,0.008984981
1441,0.003516432
1442,0.004618129
1443,0.005232374
1444,0.007766667
1445,0.005049916
1446,0.00685
1447,0.007564523
1448,0.005916667
1449,0.00655
1450,0.002933529
1451,0.004882845
1452,0.004967081
1453,0.008750583
1454,0.008747959
1455,0.01020017
1456,0.007116311
1457,0.008933333
1458,0.008882741
1459,0.005166667
1460,0.009397807
1461,0.001033196
1462,0.0054
1463,0.005333333
1464,0.005083333
1465,0.007116667
1466,0.005499908
1467,0.006548909
1468,0.005467122
1469,0.005533241
1470,0.007283576
1471,0.003832248
1472,0.004166944
1473,0.005801257
1474,0.008383333
1475,0.00726703
1476,0.009916667
1477,0.003582497
1478,0.005850098
1479,0.003216881
1480,0.004283333
1481,0.003783333
1482,0.006583333
1483,0.005866667
1484,0
1485,0.00388301
1486,0.006034641
1487,0.006033534
1488,0.005948414
1489,0.008416526
1490,0.00748246
1491,0.004132576
1492,0.00340017
1493,0.010284705
1494,0.006366667
1495,0.00300005
1496,0.006016667
1497,0.006
1498,0
1499,0
1500,0.00125
1501,0.004150277
1502,0.00225
1503,0.001150173
1504,0.004983333
1505,0.007083333
1506,0.003366498
1507,0.001516667
1508,0.00845
1509,0.008849853
1510,0.006466667
1511,0.00220077
1512,0.006616667
1513,0.00366575
1514,0
1515,0.004149931
1516,0
1517,0.001316381
1518,0
1519,0.004565906
1520,0.003516198
1521,0
1522,0.0032
1523,0.0086
1524,0.013445518
1525,0.001616667
1526,0.002566453
1527,0.002266667
1528,0.001166725
1529,0
1530,0
1531,0.004616667
1532,0
1533,0.001666694
1534,0.001716924
1535,0.004349928
1536,0
1537,0.001533231
1538,0.001283462
1539,0.007034271
1540,0.003617149
1541,0.003590784
1542,0.00575
1543,0
1544,0.002316667
1545,0.001616667
1546,0.002716667
1547,0
1548,0.003949539
1549,0.002815822
1550,0.00659978
1551,0.006400107
1552,0.0071
1553,0.0013
1554,0.002433658
1555,0.002266667
1556,0.003532803
1557,0.001266561
1558,0.001299848
1559,0
1560,0
1561,0.002716667
1562,0
1563,0.002633992
1564,0.004066734
1565,0.980719237
1566,0
1567,0.006084449
1568,0.003766667
1569,0.0013
1570,0.002033367
1571,0
1572,0
1573,0
1574,0.003416724
1575,0.005316667
1576,0
1577,0.004699138
1578,0
1579,0.00205
1580,0
1581,0.003003905
1582,0
1583,0.002099965
1584,0
1585,0.002100035
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0.002149964
1597,0
1598,0
1599,0.001433501
1600,0
1601,0
1602,0
1603,0.001399907
1604,0
1605,0
1606,0
1607,0.001383333
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0.003933202
1615,0.0046
1616,0.004183264
1617,0
1618,0
1619,0
1620,0.002183297
1621,0
1622,0
1623,0
1624,0.00030008
1625,0.001933527
1626,0.001250229
1627,0.000516667
1628,0
1629,0
1630,0.001416478
1631,0
1632,0.002033333
1633,0
1634,0.004117696
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0.001316535
1643,0
1644,0
1645,0
1646,0.002099965
1647,0
1648,0.000466667
1649,0
1650,0.002217221
1651,0
1652,0.00135009
1653,0.000533333
1654,0
1655,0
1656,0
1657,0
1658,0.002233333
1659,0.003947747
1660,0
1661,0.000666544
1662,0.002566667
1663,0
1664,0
1665,0
1666,0
1667,0.001249979
1668,0
1669,0.002166667
1670,0
1671,0
1672,0
1673,0
1674,0.001832906
1675,0
1676,0
1677,0.001283504
1678,0
1679,0.00231686
1680,0
1681,0.000766667
1682,0
1683,0
1684,0
1685,0
1686,0.000766782
1687,0
1688,0
1689,0
1690,0
1691,0.00055
1692,0.002066667
1693,0.000500042
1694,0.001366667
1695,0.004016667
1696,0
1697,0
1698,0.00113322
1699,0.00165
1700,0.002633553
1701,0.002416828
1702,0.001683193
1703,0
1704,0.000800227
1705,0.004449629
1706,0
1707,0
1708,0.002949164
1709,0.001416997
1710,0
1711,0.002916764
1712,0
1713,0.004183333
1714,0.001433023
1715,0.002949951
1716,0
1717,0.0018
1718,0.002683289
1719,0.00179967
1720,0
1721,0
1722,0.001549509
1723,0.003866602
1724,0.002100035
1725,0
1726,0.00341661
1727,0.00305
1728,0.00185
1729,0
1730,0.004066192
1731,0.00240016
1732,0.004583333
1733,0.003966733
1734,0.003865443
1735,0.003965477
1736,0.002433414
1737,0.003983333
1738,0.004016934
1739,0.003977
1740,0.00391634
1741,0.00425
1742,0.001683277
1743,0.000783372
1744,0.00336734
1745,0.002433333
1746,0.001616667
1747,0.004650388
1748,0.011
1749,0.005249913
1750,0.006883219
1751,0.001933333
1752,0.007066549
1753,0.004883415
1754,0.007767573
1755,0.005133419
1756,0.004116118
1757,0.004066599
1758,0.005184629
1759,0.003866473
1760,0.0019
1761,0.00688253
1762,0.005881765
1763,0.004332178
1764,0.005583799
1765,0.006266667
1766,0.008433333
1767,0.008516667
1768,0.008466667
1769,0.00655
1770,0.007065725
1771,0.008058153
1772,0.012052009
1773,0.00690184
1774,0.005781984
1775,0.008781577
1776,0.007765761
1777,0.009167278
1778,0.010369778
1779,0.009796734
1780,0.006965622
1781,0.010480015
1782,0.013466667
1783,0.012651007
1784,0.011196454
1785,0.017368983
1786,0.014595865
1787,0.01341689
1788,0.008948956
1789,0.014351674
1790,0.011417999
1791,0.013686983
1792,0.020231985
1793,0.013066667
1794,0.01775
1795,0.018512656
1796,0.016666389
