date,value
2023/4/6 21:22,14770749.15
2023/4/6 21:24,17579820.95
2023/4/6 21:26,18981827.28
2023/4/6 21:28,20147438.62
2023/4/6 21:30,18872123.47
2023/4/6 21:32,19019717.13
2023/4/6 21:34,20275803.05
2023/4/6 21:36,19975638.12
2023/4/6 21:38,19479116.33
2023/4/6 21:40,18790374.13
2023/4/6 21:42,18543768.8
2023/4/6 21:44,16707976.8
2023/4/6 21:46,4133461.35
2023/4/6 21:48,4809333.983
2023/4/6 21:50,4758718.302
2023/4/6 21:52,4070858.967
2023/4/6 21:54,4363229.967
2023/4/6 21:56,4351963.2
2023/4/6 21:58,4401973.083
2023/4/6 22:00,4522503.433
2023/4/6 22:02,3441879.367
2023/4/6 22:04,3577499.467
2023/4/6 22:06,4166582.267
2023/4/6 22:08,3788116.667
2023/4/6 22:10,3597190.7
2023/4/6 22:12,4305729.35
2023/4/6 22:14,3496596.767
2023/4/6 22:16,3728960.1
2023/4/6 22:18,3933322.483
2023/4/6 22:20,3568559.85
2023/4/6 22:22,3239349.617
2023/4/6 22:24,3541255.817
2023/4/6 22:26,3263875.183
2023/4/6 22:28,3975380.9
2023/4/6 22:30,3890512.1
2023/4/6 22:32,3071097.1
2023/4/6 22:34,3620940.833
2023/4/6 22:36,4440871.237
2023/4/6 22:38,3397163.233
2023/4/6 22:40,3324388.4
2023/4/6 22:42,2929884.55
2023/4/6 22:44,3179495.433
2023/4/6 22:46,3134499.3
2023/4/6 22:48,3468296.467
2023/4/6 22:50,3170707.65
2023/4/6 22:52,3448298.05
2023/4/6 22:54,3327911.033
2023/4/6 22:56,2667366.75
2023/4/6 22:58,3125080.333
2023/4/6 23:00,3108926.55
2023/4/6 23:02,2528090.067
2023/4/6 23:04,3368187.7
2023/4/6 23:06,2835118.133
2023/4/6 23:08,2897809.167
2023/4/6 23:10,2625389.05
2023/4/6 23:12,2780146.233
2023/4/6 23:14,3018441.217
2023/4/6 23:16,2993058.483
2023/4/6 23:18,2273472.85
2023/4/6 23:20,1950588.05
2023/4/6 23:22,2810093.717
2023/4/6 23:24,2718902.533
2023/4/6 23:26,2374986.8
2023/4/6 23:28,2227903.067
2023/4/6 23:30,2327944.05
2023/4/6 23:32,2419081.383
2023/4/6 23:34,2432670.533
2023/4/6 23:36,2418661.417
2023/4/6 23:38,2296740.1
2023/4/6 23:40,2248023.15
2023/4/6 23:42,2288951.267
2023/4/6 23:44,2483684.217
2023/4/6 23:46,2099302.1
2023/4/6 23:48,1779487.717
2023/4/6 23:50,2048324.717
2023/4/6 23:52,2193491.117
2023/4/6 23:54,1908749.233
2023/4/6 23:56,2113314.3
2023/4/6 23:58,1951419.783
2023/4/7 0:00,1934316.517
2023/4/7 0:02,2072696.1
2023/4/7 0:04,1785372.083
2023/4/7 0:06,1588911.709
2023/4/7 0:08,1543605.667
2023/4/7 0:10,1916532.917
2023/4/7 0:12,2173980.8
2023/4/7 0:14,2307610.867
2023/4/7 0:16,1799521.633
2023/4/7 0:18,1785890.6
2023/4/7 0:20,1572125.667
2023/4/7 0:22,1418634.283
2023/4/7 0:24,1487740.767
2023/4/7 0:26,1276726.55
2023/4/7 0:28,1704688.933
2023/4/7 0:30,1598820.333
2023/4/7 0:32,1216534.35
2023/4/7 0:34,1155679.7
2023/4/7 0:36,1835507.317
2023/4/7 0:38,1169854.217
2023/4/7 0:40,1059981.067
2023/4/7 0:42,1476051.933
2023/4/7 0:44,1007377.267
2023/4/7 0:46,836183.8333
2023/4/7 0:48,1494433.333
2023/4/7 0:50,1183667.367
2023/4/7 0:52,762010.65
2023/4/7 0:54,1138515.117
2023/4/7 0:56,947768.6167
2023/4/7 0:58,750090.2
2023/4/7 1:00,951620.7
2023/4/7 1:02,1049258.733
2023/4/7 1:04,674267.5167
2023/4/7 1:06,1071048.35
2023/4/7 1:08,921654.2167
2023/4/7 1:10,783525.95
2023/4/7 1:12,1191970.017
2023/4/7 1:14,887467.2
2023/4/7 1:16,1194359.533
2023/4/7 1:18,1079763.817
2023/4/7 1:20,783166.85
2023/4/7 1:22,692826.35
2023/4/7 1:24,1473315.017
