,values
2023/4/29,27818487582
2023/4/30,27928086446
2023/5/1,27950368452
2023/5/2,27954949004
2023/5/3,27956678583
2023/5/4,27961507808
2023/5/5,28021665423
2023/5/6,27969696197
2023/5/7,27959215846
2023/5/8,27956551698
2023/5/9,27955723493
2023/5/10,27955789824
2023/5/11,27955789824
2023/5/12,27955789824
2023/5/13,27955789824
2023/5/14,27955789824
2023/5/15,27955789824
2023/5/16,27955789824
2023/5/17,27955789824
2023/5/18,27955789824
2023/5/19,27955789824
2023/5/20,27955789824
2023/5/21,27955789824
2023/5/22,27955789824
2023/5/23,27955789824
2023/5/24,27955789824
2023/5/25,27955789824
2023/5/26,27955789824
2023/5/27,30890000118
2023/5/28,30409015339
2023/5/29,30318387111
2023/5/30,30299364006
2023/5/31,30297675215
2023/6/1,30311220854
2023/6/2,30500844661
2023/6/3,30285195394
2023/6/4,30288667851
2023/6/5,30291396150
2023/6/6,30291665645
2023/6/7,30293192704
2023/6/8,30293192704
2023/6/9,30293192704
2023/6/10,30293192704
2023/6/11,30293192704
2023/6/12,30293192704
2023/6/13,30293192704
2023/6/14,30293192704
2023/6/15,30293192704
2023/6/16,30293192704
2023/6/17,30293192704
2023/6/18,30293192704
2023/6/19,30293192704
2023/6/20,30293192704
2023/6/21,30293192704
2023/6/22,30293192704
2023/6/23,30293192704
2023/6/24,30293192704
2023/6/25,30293192704
2023/6/26,30293192704
2023/6/27,30293192704
2023/6/28,30293192704
2023/6/29,30293192704
2023/6/30,30293192704
2023/7/1,30293192704
2023/7/2,30293192704
2023/7/3,30293192704
2023/7/4,30293192704
2023/7/5,30293192704
2023/7/6,30293192704
2023/7/7,30293192704
2023/7/8,30293192704
2023/7/9,30293192704
2023/7/10,30293192704
2023/7/11,30293192704
2023/7/12,30293192704
2023/7/13,33150040227
2023/7/14,32741202301
2023/7/15,32658928322
2023/7/16,32640578754
2023/7/17,32639172178
2023/7/18,32653206576
2023/7/19,32815062708
2023/7/20,33590493336
2023/7/21,33749968644
2023/7/22,33791429550
2023/7/23,33800222598
2023/7/24,33805673004
2023/7/25,33807174896
2023/7/26,33911275945
2023/7/27,33837640174
2023/7/28,33815701943
2023/7/29,33808656979
2023/7/30,33805913054
2023/7/31,33806131200
2023/8/1,33806131200
2023/8/2,33806131200
2023/8/3,33806131200
2023/8/4,33806131200
2023/8/5,33806131200
2023/8/6,33806131200
2023/8/7,33806131200
2023/8/8,33806131200
2023/8/9,33806131200
2023/8/10,33806131200
2023/8/11,34980933996
2023/8/12,34976018881
2023/8/13,34977827582
2023/8/14,34978330268
2023/8/15,34978356864
2023/8/16,34979403539
2023/8/17,35102868348
2023/8/18,34996057151
2023/8/19,35985072850
2023/8/20,36112365895
2023/8/21,36141203738
2023/8/22,28078326780
2023/8/23,26200449386
2023/8/24,27002880025
2023/8/25,26122183578
2023/8/26,25833492955
2023/8/27,25840115500
2023/8/28,24986876749
2023/8/29,25450739014
2023/8/30,25649024805
2023/8/31,25368043829
2023/9/1,25747542016
2023/9/2,25747542016
2023/9/3,27096352724
2023/9/4,26994634734
2023/9/5,26853076223
2023/9/6,26928395632
2023/9/7,26928543741
2023/9/8,26920677316
2023/9/9,27087242328
2023/9/10,26935236129
2023/9/11,26913578080
2023/9/12,26956115039
2023/9/13,26917565436
2023/9/14,26921922465
2023/9/15,26928238933
2023/9/16,26920005069
2023/9/17,26922493214
2023/9/18,26925278052
2023/9/19,27713449353
2023/9/20,27901959586
2023/9/21,27892218375
2023/9/22,27937549681
2023/9/23,27951927506
2023/9/24,27953453307
2023/9/25,28048505333
2023/9/26,27990471027
2023/9/27,27962169853
2023/9/28,27977714282
2023/9/29,27959220704
2023/9/30,27956394010
2023/10/1,27958744683
2023/10/2,27954724030
2023/10/3,27954965076
2023/10/4,27956590812
2023/10/5,27954682420
2023/10/6,27955570273
2023/10/7,27955736657
2023/10/8,27955773860
2023/10/9,27955791116
