,values
1479,0.008316667
1480,0.009583333
1481,0.010233333
1482,0.008733333
1483,0.008466667
1484,0.007166667
1485,0.008366667
1486,0.011333333
1487,0.008783333
1488,0.008716667
1489,0.007766667
1490,0.01205
1491,0.008766667
1492,0.007333333
1493,0.00745
1494,0.00735
1495,0.009133333
1496,0.009566667
1497,0.012466667
1498,0.003616667
1499,0.0075
1500,0.005016667
1501,0.005066667
1502,0.002916667
1503,0.007116667
1504,0.009133333
1505,0.013316667
1506,0.0076
1507,0.0037
1508,0.003883333
1509,0.004283333
1510,0.006233333
1511,0.00415
1512,0.007833333
1513,0.006116667
1514,0.004816025
1515,0.001316667
1516,0.0039
1517,0.005366667
1518,0.00135
1519,0.005133333
1520,0.003933333
1521,0.0014
1522,0.003166667
1523,0.00575
1524,0.006566667
1525,0.008966667
1526,0.009616667
1527,0.0076
1528,0.005383333
1529,0.001366667
1530,0.007816667
1531,0.002583333
1532,0.00915
1533,0.007666667
1534,0.00175
1535,0.001683333
1536,0.0
1537,0.001733333
1538,0.003866667
1539,0.006516667
1540,0.005466667
1541,0.004
1542,0.006566667
1543,0.0046
1544,0.004766667
1545,0.001916667
1546,0.001816667
1547,0.008183333
1548,0.00175
1549,0.00765
1550,0.006633333
1551,0.0
1552,0.001433333
1553,0.005433333
1554,0.00405
1555,0.00665
1556,0.001433333
1557,0.00175
1558,0.008466667
1559,0.0
1560,0.01035
1561,0.0033
1562,0.005016667
1563,0.001416667
1564,0.002616667
1565,0.0
1566,0.005566667
1567,0.103583333
1568,0.0
1569,0.001883333
1570,0.007616667
1571,0.0
1572,0.00525
1573,0.0
1574,0.0052
1575,0.0
1576,0.004683333
1577,0.001916667
1578,0.001983333
1579,0.004933333
1580,0.00385
1581,0.0
1582,0.0
1583,0.0051
1584,0.0
1585,0.002533333
1586,0.002283333
1587,0.0
1588,0.00235
1589,0.0
1590,0.0
1591,0.0
1592,0.0057
1593,0.0
1594,0.002383333
1595,0.006
1596,0.0
