date,value
2023/4/6 21:22,73.17346667
2023/4/6 21:24,0.706733333
2023/4/6 21:26,0.687016667
2023/4/6 21:28,0.681833333
2023/4/6 21:30,0.794683333
2023/4/6 21:32,0.677333333
2023/4/6 21:34,0.699166667
2023/4/6 21:36,0.6407
2023/4/6 21:38,0.61991267
2023/4/6 21:40,0.68445
2023/4/6 21:42,0.6863
2023/4/6 21:44,0.677816667
2023/4/6 21:46,0.680433333
2023/4/6 21:48,0.642233333
2023/4/6 21:50,0.643423772
2023/4/6 21:52,0.7024
2023/4/6 21:54,0.70555
2023/4/6 21:56,0.627883333
2023/4/6 21:58,0.6622
2023/4/6 22:00,0.634116667
2023/4/6 22:02,0.6156
2023/4/6 22:04,0.589083333
2023/4/6 22:06,0.602433333
2023/4/6 22:08,0.58905
2023/4/6 22:10,0.577883333
2023/4/6 22:12,0.597283333
2023/4/6 22:14,0.559966667
2023/4/6 22:16,0.571433333
2023/4/6 22:18,0.6045
2023/4/6 22:20,0.575966667
2023/4/6 22:22,0.538966667
2023/4/6 22:24,0.54435
2023/4/6 22:26,0.55195
2023/4/6 22:28,0.591833333
2023/4/6 22:30,0.57805
2023/4/6 22:32,0.57555
2023/4/6 22:34,0.562233333
2023/4/6 22:36,0.524919159
2023/4/6 22:38,0.523616667
2023/4/6 22:40,0.497883333
2023/4/6 22:42,0.466366667
2023/4/6 22:44,0.52075
2023/4/6 22:46,0.488333333
2023/4/6 22:48,0.48695
2023/4/6 22:50,0.47955
2023/4/6 22:52,0.483616667
2023/4/6 22:54,0.503566667
2023/4/6 22:56,0.468883333
2023/4/6 22:58,0.4782
2023/4/6 23:00,0.482516667
2023/4/6 23:02,0.443266667
2023/4/6 23:04,0.4515
2023/4/6 23:06,0.456216667
2023/4/6 23:08,0.444666667
2023/4/6 23:10,0.45035
2023/4/6 23:12,0.410666667
2023/4/6 23:14,0.42605
2023/4/6 23:16,0.41815
2023/4/6 23:18,0.368833333
2023/4/6 23:20,0.390866667
2023/4/6 23:22,0.377333333
2023/4/6 23:24,0.39525
2023/4/6 23:26,0.375116667
2023/4/6 23:28,0.377383333
2023/4/6 23:30,0.365083333
