date,value
2023/4/6 21:47,38883.68565
2023/4/6 21:49,43772.88412
2023/4/6 21:51,35438.63303
2023/4/6 21:53,54021.69964
2023/4/6 21:55,63464.78216
2023/4/6 21:57,41306.54003
2023/4/6 21:59,51222.27037
2023/4/6 22:01,45815.17827
2023/4/6 22:03,56719.88333
2023/4/6 22:05,52890.08333
2023/4/6 22:07,49155.63852
2023/4/6 22:09,49475.44208
2023/4/6 22:11,50485.80379
2023/4/6 22:13,73737.89126
2023/4/6 22:15,49872.68333
2023/4/6 22:17,40375.76667
2023/4/6 22:19,37822.8802
2023/4/6 22:21,34372.03333
2023/4/6 22:23,54124.82291
2023/4/6 22:25,46671.71667
2023/4/6 22:27,59909.97351
2023/4/6 22:29,43815.30616
2023/4/6 22:31,43095.03733
2023/4/6 22:33,47132.13774
2023/4/6 22:35,49424.7345
2023/4/6 22:37,40890.94818
2023/4/6 22:39,36071.48689
2023/4/6 22:41,46868.48333
2023/4/6 22:43,49064.88486
2023/4/6 22:45,41857.06904
2023/4/6 22:47,42179.75768
2023/4/6 22:49,41652.95069
2023/4/6 22:51,37608.5
2023/4/6 22:53,48918.66667
2023/4/6 22:55,38207.94241
2023/4/6 22:57,40289.36667
2023/4/6 22:59,48584.5
2023/4/6 23:01,33362.83348
2023/4/6 23:03,43497.93354
2023/4/6 23:05,42753.98307
2023/4/6 23:07,43697.06466
2023/4/6 23:09,43753.40434
2023/4/6 23:11,33724.32414
2023/4/6 23:13,44664.22774
2023/4/6 23:15,36586.34197
2023/4/6 23:17,35452.73333
2023/4/6 23:19,28773.68711
2023/4/6 23:21,44665.18333
2023/4/6 23:23,43557.77948
2023/4/6 23:25,35882.67933
2023/4/6 23:27,34715.03808
2023/4/6 23:29,29986.50247
2023/4/6 23:31,33296.4907
2023/4/6 23:33,48645.51623
2023/4/6 23:35,36352.58237
2023/4/6 23:37,33243.09595
2023/4/6 23:39,32640.73673
2023/4/6 23:41,28074.03643
2023/4/6 23:43,38506.18519
2023/4/6 23:45,40300.75
2023/4/6 23:47,30787.16667
2023/4/6 23:49,26628.5781
2023/4/6 23:51,27330.67769
