,values
125,144266559903236096
126,144857409964212224
127,145314308585160704
128,146713059174383616
129,149101129710436352
130,148544364509921280
131,150106444115476480
132,148869149936844800
133,148291700173832192
134,148442384806445056
135,148793695951388672
136,149205944092327936
137,149790008104976384
138,150525031628144640
139,151018729528885248
140,151513355142561792
141,151533404049899520
142,151745884671967232
143,152075325843439616
144,152552788767801344
145,153178513963220992
146,153989713026351104
147,154286563985981440
148,154715339161075712
149,154979428110172160
150,155349052995665920
151,155692650379345920
152,156574132287307776
153,156864729774555136
154,157184034823208960
155,157585287847870464
156,157855080513536000
157,158341717488041984
158,158771111138426880
159,159478629691031552
160,159977653351219200
161,160549107339886592
162,160887808460849152
163,161437066058530816
164,161864673002520576
165,162683482747699200
166,163973948621455360
167,164551295305252864
168,165025975090806784
169,164977751198007296
170,165028586430922752
171,165679909631426560
172,166460391088455680
173,167403565906657280
174,167685298581405696
175,167884997380800512
176,168020065512325120
177,168389278080958464
178,169012271677177856
179,169524626915852288
180,170283100960456704
181,171137369955631104
182,171452002079866880
183,171995865198624768
184,172202229787262976
185,172643769605160960
186,173384221966991360
187,174133281443282944
188,175252275042713600
189,175084462080524288
190,175439793314856960
191,175281291841765376
192,175519422008524800
193,176322718331830272
194,177096104502886400
195,177100347930574848
196,177304599395303424
197,176714625507655680
198,176591497385213952
199,176854589901897728
200,176704850162089984
201,176966705728192512
202,177047348034142208
203,176643140071981056
204,176874827787796480
205,176703870909546496
206,176998746184220672
207,177516152304435200
208,178261861706235904
209,178829570483421184
210,179296691126534144
211,179725878618488832
212,180017919214747648
213,180271648702726144
214,180412386191081472
215,180027213523976192
216,179835434644275200
217,179184626839846912
218,178421342431870976
219,178212057265471488
220,178340923464220672
221,178727092563738624
222,179300539417231360
223,180125877512699904
224,180180475136966656
225,180502082288091136
226,180637631455952896
227,180988014887960576
228,181809418793385984
229,182930061660258304
230,183837828768071680
231,184619959492542464
232,184079412088537088
233,183701008289890304
234,180606793590767616
235,179243605330755584
236,176616047418277888
237,175281257482027008
238,174261168389488640
239,173928480222740480
240,173591754786734080
241,173432188161753088
242,173679372119572480
243,173866976291061760
244,174084988831006720
245,174274431248498688
246,174483578975944704
247,174504452517003264
248,174118541115523072
249,173974384833200128
250,173741941203140608
251,173968681116631040
252,174441230598406144
253,174796046436663296
254,175322540707676160
255,175598689924939776
256,176042583384915968
257,176606048734412800
258,177271768665292800
259,177368749026836480
260,177777217596555264
261,177753509377081344
262,177941250987524096
263,178434639650619392
264,179390321413586944
265,180034927285239808
266,180593736890187776
267,181073450377412608
268,181217074083790848
269,181981561082609664
270,181896331751587840
271,182403739187937280
272,182224450073133056
273,182126748157083648
274,182342613213380608
275,182689921448804352
276,183238165434204160
277,183959118644510720
278,184266724202250240
279,184939367620411392
280,184907035106607104
281,184901554728337408
282,185145491690881024
283,185418153394700288
284,186123387024703488
285,186556938203430912
286,187093671676477440
287,187376074366124032
288,187464172735299584
289,187758927750889472
290,188200828346040320
291,188642900739883008
292,189128317943676928
293,189987947058036736
294,190026584583831552
295,190467196688793600
296,190814522104086528
297,191061448363868160
298,191426262885990400
299,192090934844850176
300,192155788851019776
301,192825941188149248
302,193185584569647104
303,193389011400654848
304,193703591985283072
305,193849998830469120
306,194664118471360512
307,195299533112999936
308,195635451095154688
309,195860387122380800
310,195724408457789440
311,196323590755319808
312,197083284570636288
313,197837343388860416
314,198731246342242304
315,199128994673590272
316,199670074653540352
317,200619004727918592
318,201001686313992192
319,201577057312833536
320,202296309716090880
321,202894615840292864
322,203464042604396544
323,204052624922640384
324,204657802994515968
325,204975355696513024
326,205720446623023104
327,206148672042303488
328,207264693524365312
329,207669090465087488
330,208185757850927104
331,208604431262941184
332,208963765406793728
333,209406971672002560
334,209992324174839808
335,210609390716190720
336,210912873105326080
337,211797292770918400
338,212047740903882752
339,212540270573518848
340,213460286928060416
341,214088004988305408
342,214911865615024128
343,215557004062621696
344,215899759632711680
345,216508992153714688
346,217228519434878976
347,217972871627014144
348,218959683312943104
349,220047564169281536
350,220898534629572608
351,221528778130587648
352,221844183348936704
353,221940751393619968
354,221979028142161920
355,223621269017329664
356,224463769802113024
357,225376330093428736
358,225951271595540480
359,226775716337811456
360,227343098697482240
361,228093824621084672
362,228316733423747072
363,227982395989557248
364,227769932547358720
365,228396035699900416
366,228299141237702656
367,228236383175573504
368,228256260284219392
369,228041460379811840
370,228573812986216448
371,228846320071213056
372,229213642854236160
373,229701722937753600
374,229820710711721984
375,230222633751281664
376,231763290059964416
377,231930003510525952
378,232756527016968192
379,233170441605218304
380,232739055090008064
381,233283193086672896
382,234318761241346048
383,234959639081385984
384,236012868141580288
385,236386667735285760
386,236162315823611904
387,236426353233100800
388,236232822006743040
389,237112396949225472
390,238011831820484608
391,238601736988655616
392,239260722410815488
393,239660927463456768
394,240553816804556800
395,240239682896527360
396,239851503752314880
397,239925033592422400
398,238650493457399808
399,239557779528876032
400,239757272169840640
401,240259182048051200
402,240627518443356160
403,241278017010139136
404,240946393995280384
405,240555637870690304
406,240157752100388864
407,238895409672486912
408,239112666298187776
409,238741804462112768
410,240426050117435392
411,241955900288401408
412,244038478390624256
413,244448304170008576
414,243639372849610752
415,242781324283215872
416,240780367739486208
417,241627833506463744
418,242583858866814976
419,243933612469125120
420,244167808445841408
421,244253913950191616
422,244118313242722304
423,243295895725015040
424,244126782918230016
425,245519589272715264
426,245678915379527680
427,245813450935107584
428,245664243771244544
429,244199058627887104
430,244194935459282944
431,244422688985055232
432,244423307460345856
433,244673841492656128
434,244836947170689024
435,244740087068229632
436,244771526228836352
437,244422087689633792
438,244150044461105152
439,243880853090861056
440,243965893443321856
441,243946686349574144
442,244387831030480896
443,244567188864761856
444,244503159492313088
445,244591017343320064
446,244338438906576896
447,244296331047206912
448,244341634362245120
449,244318149481070592
450,244450812430909440
451,245069476700094464
452,245213942220062720
453,245291217271652352
454,245400979455868928
455,245279174183354368
456,245486981881004032
457,245720954519420928
458,246265350214123520
459,246248359323500544
460,246265350214123520
461,246248359323500544
462,245956490525933568
463,246121090852585472
464,246208244328955904
465,246509751033135104
466,247014169172246528
467,246985581869924352
468,247014169172246528
469,246985581869924352
470,246596870149767168
471,246602247448821760
472,246689555544014848
473,246787721316532224
474,246739909740593152
475,246787721316532224
476,246736594025840640
477,246810862600323072
478,246821771817254912
479,246810862600323072
480,246821771817254912
481,246645489179557888
482,246564056599625728
483,246325273597837312
484,246156928059703296
485,246007961414008832
486,246069516885295104
487,246173386374381568
488,246327627239915520
489,246483740711190528
490,246834158502936576
491,246965979639185408
492,247188252786688000
493,247352801573732352
494,247631046735036416
495,247708356146364416
496,247771921662345216
497,247875155496271872
498,248362239147376640
499,248547884813778944
500,248782372848271360
501,248849477417304064
502,248913060113154048
503,249022770757763072
504,249219308461228032
505,249355166866735104
506,249355579183595520
507,249355166866735104
508,249487950075658240
509,249577216675938304
510,249679196379414528
511,249928132683890688
512,250229656567939072
513,250447840906575872
514,250792486262276096
515,250942672678682624
516,251039429701926912
517,251083839663767552
518,251283418204078080
519,251416733988945920
520,251403986526011392
521,251416733988945920
522,251405962210967552
523,251430117107040256
524,251726177792688128
525,251908078247608320
526,252036497769758720
527,252114631814807552
528,252317302731571200
529,252423543042605056
530,252596372526596096
531,253020182719496192
532,253113263250735104
533,253698065997758464
534,253789772139462656
535,253844369763729408
536,253934718695768064
537,254032420611817472
538,254252426016587776
539,254427746581610496
540,255434538455400448
541,255864808279113728
542,256060160571604992
543,256255461324488704
544,256440385436385280
545,256742304457424896
546,256651972705255424
547,256742304457424896
548,256647351320444928
549,256013929543630848
550,256086033454596096
551,256201722693681152
552,256477425234345984
553,256670441064628224
554,256815301721587712
555,257055802710294528
556,257148402205196288
557,257260930348351488
558,257609166296711168
559,257796375331209216
560,258073538160754688
561,258260867454337024
562,258301910161817600
563,258394303498289152
564,258553663964839936
565,258710636429574144
566,258806328300929024
567,258927807155929088
568,259068888241668096
569,259227338175152128
570,259338028072304640
571,259413138460377088
572,259516647172210688
573,259629707891310592
574,259677141510127616
575,259854970336051200
576,259791799957061632
577,259854970336051200
578,259787470630027264
579,259750087234682880
580,259909327442149376
581,260013162571497472
582,260183672773148672
583,260261514760421376
584,260343582995513344
585,260536856523833344
586,260768578599387136
587,260760830478385152
588,260768578599387136
589,260760830478385152
590,260538213733498880
591,260652545762918400
592,260788129290518528
593,260791187307233280
594,260788472887902208
595,260791719883177984
596,260828708141531136
597,260952626537955328
598,261091680399130624
599,261717732012064768
600,261802686465179648
601,261882091820548096
602,262208509335044096
603,262229004918980608
604,262210003983663104
605,262244071664254976
606,262858337886928896
607,263295857615437824
608,263759250226937856
609,264358569963421696
610,264623414826762240
611,264641488049143808
612,264624394079305728
613,265168291557801984
614,266035909311332352
615,266664108407914496
616,266934777246908416
617,267090444041584640
618,267111747079372800
619,267084602886062080
620,267112588892962816
621,266921376948944896
622,266946408018345984
623,266985887357730816
624,267037719023058944
625,266997054272700416
626,267038870074294272
627,268185832500756480
628,271538020115546112
629,271999643200520192
630,272672149179727872
631,273630339203596288
632,273722165604384768
633,273626387833683968
634,273724313088032768
635,273497555994673152
636,273508585470689280
637,273466632230141952
638,272482775481712640
639,270731957833302016
640,270802635815124992
641,270022171537965056
642,269526961808736256
643,270491972240670720
644,271047483310735360
645,271329886000381952
646,271133107778748416
647,271333132995657728
648,271123968088342528
649,271276937643556864
650,271552588644614144
651,271905617776476160
652,272129437112205312
653,271966468873125888
654,272129437112205312
655,271944839417823232
656,271087117268942848
657,270770698438311936
658,270770698438311936
659,268554838910959616
660,267997712933191680
661,268556711516700672
662,266042489201229824
663,252888962878668800
664,252329500438691840
665,252329947115290624
666,252234444222496768
667,250986412625625088
668,247667090100584448
669,247521782767026176
670,247516731885486080
671,247425489600249856
672,246921277619568640
673,246038129264295936
674,245999560457977856
675,245993306985594880
676,245911066951811072
677,245725885141876736
678,245482858712399872
679,245450697997287424
680,245402113327235072
681,245327810393014272
682,245239763563446272
683,245161234381406208
684,245132458100523008
685,245095126244786176
686,245053516601622528
687,245014209060929536
688,244982907339276288
689,244963305108537344
690,244941606933757952
691,244920750572568576
692,244902660170317824
693,244888091641249792
694,244876598308765696
695,244865190875627520
696,244854934493724672
697,244846241479917568
698,244838974395252736
699,244832755282608128
700,244826982846562304
701,244821897605283840
702,244817602637987840
703,244813908966113280
704,244810644790968320
705,244807741393076224
706,244805215952306176
707,244803051288788992
708,244801144323309568
709,244799495055867904
710,244798034766987264
711,244796780636536832
712,244795663945039872
713,244794719052234752
714,244793877238644736
715,244793138504269824
716,244792502849110016
717,244791935913426944
718,244791454877089792
719,244791025380360192
720,244790664603107328
721,244790355365462016
722,244790063307685888
723,244789822789517312
724,244789616631087104
725,244789427652526080
726,244789273033703424
727,244789101235011584
728,244788998155796480
729,244788877896712192
730,244788791997366272
731,244788706098020352
732,244788637378543616
733,244788585838936064
734,244788499939590144
735,244788482759720960
736,244788431220113408
737,244788396860375040
738,244788379680505856
739,244788310961029120
740,244788310961029120
741,244788293781159936
742,244788259421421568
743,244788259421421568
744,244788242241552384
745,244788207881814016
746,244788207881814016
747,244788207881814016
748,244788190701944832
749,244788190701944832
750,244788156342206464
751,244788156342206464
752,244788156342206464
753,244788156342206464
754,244788156342206464
755,244788156342206464
756,244788156342206464
757,244788156342206464
758,244788156342206464
759,244788156342206464
760,244788156342206464
761,244788156342206464
762,244788156342206464
763,244788156342206464
764,244788156342206464
765,244788156342206464
766,244788156342206464
767,244788156342206464
768,244788156342206464
769,244788156342206464
770,244788156342206464
771,244788156342206464
772,244788156342206464
773,244788156342206464
774,244788156342206464
775,244788156342206464
776,244788156342206464
777,244788156342206464
778,244788156342206464
779,244788156342206464
780,244788156342206464
781,244788156342206464
782,244788156342206464
783,244788156342206464
784,244788156342206464
785,244788156342206464
786,244788156342206464
787,244788156342206464
788,244788156342206464
789,244788156342206464
790,244788156342206464
791,244788156342206464
792,244788156342206464
793,244788156342206464
794,244788156342206464
795,244788156342206464
796,244788156342206464
797,244788156342206464
798,244788156342206464
799,244788156342206464
800,244788156342206464
801,244788156342206464
802,244788156342206464
803,244788156342206464
804,244788156342206464
805,244788156342206464
806,244788156342206464
807,244788156342206464
808,244788156342206464
809,244788156342206464
810,244788156342206464
811,244788156342206464
812,244788156342206464
813,244788156342206464
814,244788156342206464
815,244788156342206464
816,244788156342206464
817,244788156342206464
818,244788156342206464
819,244788156342206464
820,244788156342206464
821,244788156342206464
822,244788156342206464
823,244788156342206464
824,244788156342206464
825,244788156342206464
826,244788156342206464
827,244788156342206464
828,244788156342206464
829,244788156342206464
830,244788156342206464
831,244788156342206464
832,244788156342206464
833,244788156342206464
834,244788156342206464
835,244788156342206464
836,244788156342206464
837,244788156342206464
838,244788156342206464
839,244788156342206464
840,244788156342206464
841,244788156342206464
842,244788156342206464
843,244788156342206464
844,244788156342206464
845,244788156342206464
846,244788156342206464
847,244788156342206464
848,244788156342206464
849,244788156342206464
850,244788156342206464
851,244788156342206464
852,244788156342206464
853,244788156342206464
854,244788156342206464
855,244788156342206464
856,244788156342206464
857,244788156342206464
858,244788156342206464
859,244788156342206464
860,244788156342206464
861,244788156342206464
862,244788156342206464
863,244788156342206464
864,244788156342206464
865,244788156342206464
866,244788156342206464
867,244788156342206464
868,244788156342206464
869,244788156342206464
870,244788156342206464
871,244788156342206464
872,244788156342206464
873,244788156342206464
874,244788156342206464
875,244788156342206464
876,244788156342206464
877,244788156342206464
878,244788156342206464
879,244788156342206464
880,244788156342206464
881,244788156342206464
882,244788156342206464
883,244788156342206464
884,244788156342206464
885,244788156342206464
886,244788156342206464
887,244788156342206464
888,244788156342206464
889,244788156342206464
890,244788156342206464
891,244788156342206464
892,244788156342206464
893,244788156342206464
894,244788156342206464
895,244788156342206464
896,244788156342206464
897,244788156342206464
898,244788156342206464
899,244788156342206464
900,244788156342206464
901,244788156342206464
902,244788156342206464
903,244788156342206464
904,244788156342206464
905,244788156342206464
906,244788156342206464
907,244788156342206464
908,244788156342206464
909,244788156342206464
910,244788156342206464
911,244788156342206464
912,244788156342206464
913,244788156342206464
914,244788156342206464
915,244788156342206464
916,244788156342206464
917,244788156342206464
918,244788156342206464
919,244788156342206464
920,244788156342206464
921,244788156342206464
922,244788156342206464
923,244788156342206464
924,244788156342206464
925,244788156342206464
926,244788156342206464
927,244788156342206464
928,244788156342206464
929,244788156342206464
930,244788156342206464
931,244788156342206464
932,244788156342206464
933,244788156342206464
934,244788156342206464
935,244788156342206464
936,244788156342206464
937,244788156342206464
938,244788156342206464
939,244788156342206464
940,244788156342206464
941,244788156342206464
942,244788156342206464
943,244788156342206464
944,244788156342206464
945,244788156342206464
946,244788156342206464
947,244788156342206464
948,244788156342206464
949,244788156342206464
950,244788156342206464
951,244788156342206464
952,244788156342206464
953,244788156342206464
954,244788156342206464
955,244788156342206464
956,244788156342206464
957,244788156342206464
