,values
147,82587657699328
148,82636059967488
149,82745707462656
150,82846035214336
151,83104848936960
152,83216996237312
153,83104848936960
154,83216996237312
155,83122683117568
156,83090470862848
157,83122683117568
158,83122993496064
159,83241809739776
160,83464502116352
161,83472211247104
162,83542507782144
163,83651576463360
164,83655854653440
165,83872649838592
166,83923711295488
167,83876726702080
168,84049582358528
169,84271318433792
170,84264733376512
171,84271318433792
172,84264733376512
173,84219879489536
174,84336976068608
175,84529008082944
176,84666312818688
177,84633110708224
178,84666312818688
179,84802023718912
180,85041090658304
181,85011126550528
182,85107184500736
183,85162876469248
184,85250914910208
185,85387699552256
186,85458960777216
187,85602699575296
188,85629585063936
189,85602699575296
190,85629585063936
191,85449003499520
192,85426740133888
193,85504838074368
194,85650514640896
195,85769507045376
196,85868962381824
197,86010528530432
198,85909269643264
199,86010528530432
200,85907298320384
201,86042573012992
202,86104598380544
203,86042573012992
204,86104598380544
205,86248253292544
206,86169735921664
207,86249587081216
208,86352825679872
209,86376640937984
210,86352825679872
211,86376640937984
212,86361029738496
213,86347859623936
214,86361029738496
215,86558044585984
216,86608887939072
217,86558044585984
218,86608887939072
219,86575006351360
220,86434010628096
221,86575006351360
222,86434010628096
223,86503401193472
224,86747660681216
225,86879194054656
226,87172862443520
227,87233688240128
228,87172862443520
229,87233688240128
230,87417549750272
231,87347815251968
232,87452706406400
233,87699272761344
234,87751441514496
235,87749721849856
236,87837223419904
237,88084804796416
238,88268305596416
239,88185040273408
240,88325289410560
241,88517480808448
242,88383011422208
243,88517480808448
244,88521951936512
245,88644031348736
246,88792560041984
247,88884474019840
248,89051440873472
249,88887829463040
250,89051440873472
251,88960214761472
252,89208400117760
253,89266952601600
254,89511346307072
255,89557978578944
256,89523526565888
257,89570435661824
258,89518082359296
259,89625095831552
260,89837872873472
261,89728812580864
262,89843644235776
263,89830977437696
264,89804142280704
265,89995645812736
266,90146791751680
267,90211845406720
268,90387486081024
269,90315067228160
270,90387486081024
271,90455232479232
272,90593812283392
273,90800574693376
274,90743934812160
275,90800574693376
276,90904392105984
277,91003595784192
278,91006934450176
279,91048911044608
280,91141521276928
281,91230675402752
282,91334064996352
283,91413211512832
284,91465791307776
285,91551497715712
286,91557646565376
287,91716031873024
288,91858562711552
289,91827902349312
290,92146090639360
291,92302160691200
292,92225883078656
293,92302160691200
294,92221344841728
295,92210062163968
296,92149429305344
297,92339011846144
298,92715475795968
299,92776645525504
300,92717514227712
301,92859097153536
302,92917146320896
303,92885638709248
304,93081168773120
305,93313700986880
306,93359964160000
307,93325143048192
308,93359964160000
309,93325143048192
310,93225343778816
311,93248093683712
312,93542701596672
313,93656459509760
314,93603317678080
315,93794175287296
316,93988656775168
317,93938090246144
318,94046185848832
319,94196409040896
320,94225458790400
321,94253308968960
322,94225458790400
323,94253308968960
324,94167225073664
325,94102590849024
326,94169146064896
327,94448713203712
328,94587083292672
329,94889467445248
330,95137862516736
331,95306439983104
332,95258398425088
333,95306439983104
334,95258398425088
335,95142660800512
336,95174671728640
337,95323686961152
338,95706584973312
339,95994012237824
340,96162027667456
341,96275668140032
342,96367707947008
343,96536998445056
344,96756377321472
345,97046648324096
346,97146682474496
347,97303893377024
348,97852634169344
349,98248794570752
350,98276133044224
351,98606509981696
352,99095179952128
353,99338030153728
354,99550874304512
355,99905594982400
356,100180187676672
357,100422240960512
358,100772104634368
359,101272938086400
360,101471068618752
361,101353477111808
362,101515377246208
363,101814682779648
364,102000532389888
365,102394771800064
366,102582181691392
367,102515047661568
368,102596668817408
369,102717640933376
370,102814319640576
371,102940853403648
372,102943177048064
373,103147213160448
374,103485274062848
375,103686239944704
376,103715012870144
377,103755118804992
378,103772843933696
379,103904427638784
380,104310377545728
381,104629765406720
382,104920237735936
383,105162777559040
384,105236446314496
385,105271401644032
386,105276107653120
387,105478214385664
388,105571009167360
389,105519905767424
390,105755701149696
391,106086698844160
392,105898844356608
393,106086698844160
394,105898844356608
395,105868628590592
396,106070190063616
397,106096723230720
398,106183528546304
399,106182865846272
400,106183528546304
401,106182865846272
402,106101848670208
403,106140805365760
404,106183545323520
405,106471148748800
406,106388160249856
407,106471148748800
408,106461241802752
409,106601784541184
410,106825324167168
411,107003447869440
412,107585139113984
413,107923745275904
414,107897589596160
415,108119753490432
416,108386536390656
417,108307205324800
418,108545089470464
419,108903316586496
420,108683778326528
421,108903316586496
422,108683207901184
423,108693626552320
424,108712660303872
425,108693626552320
426,108712660303872
427,108596092207104
428,108617600598016
429,108595781828608
430,108310820814848
431,108414051024896
432,108398917976064
433,108462084194304
434,108798433820672
435,109130027106304
436,108933557518336
437,109131704827904
438,109276567699456
439,109224826765312
440,109358734114816
441,109553484038144
442,109702046285824
443,109962697113600
444,110050274181120
445,110161314185216
446,110216846770176
447,110180448600064
448,110414784364544
449,110441258811392
450,110414784364544
451,110441258811392
452,110393905119232
453,110292704952320
454,110393905119232
455,110292704952320
456,110119018823680
457,109911241392128
458,109856379895808
459,110199046144000
460,110677003862016
461,110741143158784
462,110947108651008
463,111203808444416
464,111259752071168
465,111680684032000
466,111993805602816
467,111877682102272
468,111993805602816
469,111877682102272
470,111863991894016
471,111881658302464
472,112006724059136
473,112506659930112
474,112885489467392
475,112874022240256
476,112913750687744
477,112988879060992
478,113007820537856
479,113007384330240
480,113096957886464
481,113171826212864
482,113231561490432
483,113173420048384
484,113231561490432
485,113367498883072
486,113605517246464
487,114000461299712
488,114126399471616
489,114051900243968
490,114276110958592
491,114718895243264
492,114899292258304
493,114910516215808
494,115028988526592
495,115164389048320
496,115344114974720
497,115293867212800
498,115344114974720
499,115293867212800
500,115296887111680
501,114990426095616
502,115211088429056
503,115353988366336
504,115692284149760
505,115893250031616
506,115692284149760
507,115893250031616
508,115182877540352
509,110748239921152
510,106926255898624
511,107252203651072
512,107826655526912
513,108270186397696
514,108704154255360
515,109388102631424
516,109994624155648
517,110446367473664
518,110966863822848
519,111731149897728
520,112317001891840
521,112536473042944
522,112683080744960
523,113090951643136
524,113445907202048
525,113794839740416
526,114192677863424
527,114492436381696
528,114798645739520
529,115140473126912
530,115618539896832
531,116117980839936
532,116603588968448
533,117061380472832
534,117341752918016
535,117361977851904
536,117341752918016
537,117361977851904
538,116953435865088
539,112740626595840
540,112540675735552
541,113450361552896
542,114482042896384
543,115331590782976
544,116100415094784
545,116845667418112
546,117569713340416
547,118020852678656
548,118480967827456
549,118744722440192
550,118869796585472
551,119118787248128
552,119084335235072
553,119118787248128
554,119084335235072
555,118770710347776
556,118561607516160
557,118493223583744
558,118770114756608
559,118983462223872
560,119178044375040
561,119273724837888
562,119517522952192
563,119285619884032
564,119517522952192
565,119278716059648
566,118758949519360
567,118379071406080
568,118682084704256
569,118687101091840
570,118682084704256
571,118747431960576
572,118846702747648
573,119059530121216
574,119282096668672
575,119211405869056
576,119311490351104
577,119211405869056
578,119311490351104
579,118528564789248
580,113740481560576
581,109114726285312
582,104942568210432
583,100892422438912
584,97929649979392
585,95281517428736
586,92533308784640
587,89484620201984
588,86381573439488
589,83285908652032
590,79901784801280
591,76833223606272
592,74278833750016
593,72048411934720
594,69980351627264
595,68238931132416
596,66625394966528
597,64885320843264
598,63193468633088
599,61617316298752
600,60627301171200
601,59599977709568
602,58696948252672
603,57992451981312
604,57287846658048
605,56579936223232
606,55855512813568
607,55203613114368
608,54492783443968
609,53880947736576
610,54031770714112
611,54177199816704
612,54437263441920
613,54982913032192
614,55706275282944
615,56464567697408
616,57218271543296
617,57971929251840
618,58732771803136
619,59743192219648
620,60848907223040
621,62030572683264
622,63573145419776
623,65168117596160
624,66827774328832
625,68544964329472
626,70463636111360
627,72514977923072
628,75016897036288
629,77863621492736
630,80950880894976
631,84016682237952
632,87117648625664
633,90120963227648
634,93113456525312
635,96265526312960
636,99345714118656
637,102479320580096
638,105486904983552
639,108173650296832
640,110719961923584
641,112992620380160
642,115006070849536
643,116771159801856
644,118378526146560
645,119783433437184
646,120900275929088
647,121569393246208
648,122010759856128
649,122539376377856
650,122364608118784
651,122539376377856
652,122364608118784
653,121560073502720
654,120462323482624
655,119542546169856
656,118744655331328
657,117965454311424
658,117887599640576
659,118659821338624
660,119680589103104
661,120540077490176
662,121371472429056
663,121371472429056
664,121173794881536
665,121371472429056
666,121173794881536
667,119960290459648
668,119296810287104
669,119296810287104
670,119296810287104
671,118503289913344
672,117643247878144
673,117387454054400
674,117387454054400
675,116918413426688
676,116104089305088
677,115621308137472
678,115522691661824
679,115245448167424
680,114583268229120
681,113983927353344
682,113739508482048
683,113537611464704
684,113039302983680
685,112429744783360
686,112054195191808
687,111840612843520
688,111468225757184
689,110915810754560
690,110458799390720
691,110187763466240
692,109885303816192
693,109415206223872
694,108932081123328
695,108595664388096
696,108312389484544
697,107917915193344
698,107451097546752
699,107065976553472
700,106768826892288
701,106426445856768
702,105998417133568
703,105590797893632
704,105266662080512
705,104949723693056
706,104564711751680
707,104158736678912
708,103809988689920
709,103497680814080
710,103147909414912
711,102759500087296
712,102396835397632
713,102077774692352
714,101750618980352
715,101386167517184
716,101022059986944
717,100694568730624
718,100379366785024
719,100039108067328
720,99684706156544
721,99352013963264
722,99040628834304
723,98719185764352
724,98379816239104
725,98047786745856
726,97736628109312
727,97427751174144
728,97104454221824
729,96778573578240
730,96467817594880
731,96166414909440
732,95857420533760
733,95541337784320
734,95233173880832
735,94936334598144
736,94638614511616
737,94333806051328
738,94030943748096
739,93737778675712
740,93448447197184
741,93154611036160
742,92859189428224
743,92570235437056
744,92287254134784
745,92003106816000
746,91716283531264
747,91432664694784
748,91155043713024
749,90879024955392
750,90600992931840
751,90323824934912
752,90051404890112
753,89782231236608
754,89512495546368
755,89242483032064
756,88975616245760
757,88712482390016
758,88450254503936
759,88187649130496
760,87926805364736
761,87669350596608
762,87413858762752
763,87158509535232
764,86904049500160
765,86652257042432
766,86402922446848
767,86154409934848
768,85906509791232
769,85660497084416
770,85416967405568
771,85174855401472
772,84933431263232
773,84693349302272
774,84455448379392
775,84219351007232
776,83984184770560
777,83750075498496
778,83517778165760
779,83287376658432
780,83058216665088
781,82830029750272
782,82603336007680
783,82378420649984
784,82154721640448
785,81931836325888
786,81710209302528
787,81490209669120
788,81271602544640
789,81053951721472
790,80837357862912
791,80622206844928
792,80408498667520
793,80195897786368
794,79984278372352
795,79770024935424
796,79556727799808
797,79344672178176
798,79133631578112
799,78921391407104
800,78708689862656
801,78497129168896
802,78286650605568
803,78075861663744
804,77864309358592
805,77665784561664
806,77481134522368
807,77296887136256
808,77112144822272
809,76933727518720
810,76767138152448
811,76605841997824
812,76444445179904
813,76286076649472
814,76136029618176
815,75993012240384
816,75851890688000
817,75712262307840
818,75577977470976
819,75450311245824
820,75326185013248
821,75203526787072
822,75084114952192
823,74970021494784
824,74860155895808
825,74752270008320
826,74645843738624
827,74543444000768
828,74445146292224
829,74349423886336
830,74255194652672
831,74163574276096
832,74075510669312
833,73990282412032
834,73906773819392
835,73825161052160
836,73746316525568
837,73670240239616
838,73596076556288
839,73523531874304
840,73453092732928
841,73385103065088
842,73319101497344
843,73254635044864
844,73191846313984
845,73131096014848
846,73082811187200
847,73040373219328
848,72999042547712
849,72958970167296
850,72923939340288
851,72894612766720
852,72867383345152
853,72840959229952
854,72816724541440
855,72795987902464
856,72777650405376
857,72760227266560
858,72743827537920
859,72729323634688
860,72716690391040
861,72705080557568
862,72694125035520
863,72684142592000
864,72675384885248
865,72667524759552
866,72660209893376
867,72653431898112
868,72647383711744
869,72641998225408
870,72637090889728
871,72632519098368
872,72628383514624
873,72624684138496
874,72621345472512
875,72618266853376
876,72615465058304
877,72612931698688
878,72610649997312
879,72608569622528
880,72606665408512
881,72604937355264
882,72603385462784
883,72601976176640
884,72600684331008
885,72599509925888
886,72598444572672
887,72597488271360
888,72596615856128
889,72595810549760
890,72595097518080
891,72594443206656
892,72593847615488
893,72593302355968
894,72592815816704
895,72592362831872
896,72591960178688
897,72591591079936
898,72591263924224
899,72590961934336
900,72590685110272
901,72590433452032
902,72590206959616
903,72590005633024
904,72589812695040
905,72589636534272
906,72589485539328
907,72589351321600
908,72589225492480
909,72589108051968
910,72588999000064
911,72588898336768
912,72588822839296
913,72588738953216
914,72588671844352
915,72588596346880
916,72588546015232
917,72588487294976
918,72588445351936
919,72588395020288
920,72588361465856
921,72588327911424
922,72588285968384
923,72588260802560
924,72588235636736
925,72588210470912
926,72588185305088
927,72588168527872
928,72588143362048
929,72588134973440
930,72588118196224
931,72588101419008
932,72588084641792
933,72588076253184
934,72588067864576
935,72588051087360
936,72588051087360
937,72588042698752
938,72588034310144
939,72588025921536
940,72588025921536
941,72588017532928
942,72588009144320
943,72588009144320
944,72588000755712
945,72588000755712
946,72587992367104
947,72587992367104
948,72587992367104
949,72587992367104
950,72587983978496
951,72587983978496
952,72587983978496
953,72587983978496
954,72587975589888
955,72587975589888
956,72587975589888
957,72587975589888
958,72587975589888
959,72587975589888
960,72587975589888
961,72587975589888
962,72587975589888
