,values
2021/8/27,1.35E+17
2021/8/28,1.35E+17
2021/8/29,1.36E+17
2021/8/30,1.37E+17
2021/8/31,1.36E+17
2021/9/1,1.37E+17
2021/9/2,1.38E+17
2021/9/3,1.38E+17
2021/9/4,1.38E+17
2021/9/5,1.36E+17
2021/9/6,1.37E+17
2021/9/7,1.41E+17
2021/9/8,1.44E+17
2021/9/9,1.39E+17
2021/9/10,1.39E+17
2021/9/11,1.39E+17
2021/9/12,1.39E+17
2021/9/13,1.39E+17
2021/9/14,1.40E+17
2021/9/15,1.38E+17
2021/9/16,1.36E+17
2021/9/17,1.37E+17
2021/9/18,1.37E+17
2021/9/19,1.37E+17
2021/9/20,1.36E+17
2021/9/21,1.36E+17
2021/9/22,1.36E+17
2021/9/23,1.39E+17
2021/9/24,1.38E+17
2021/9/25,1.37E+17
2021/9/26,1.39E+17
2021/9/27,1.38E+17
2021/9/28,1.39E+17
2021/9/29,1.39E+17
2021/9/30,1.41E+17
2021/10/1,1.39E+17
2021/10/2,1.39E+17
2021/10/3,1.39E+17
2021/10/4,1.39E+17
2021/10/5,1.40E+17
2021/10/6,1.40E+17
2021/10/7,1.40E+17
2021/10/8,1.41E+17
2021/10/9,1.42E+17
2021/10/10,1.42E+17
2021/10/11,1.48E+17
2021/10/12,1.49E+17
2021/10/13,1.44E+17
2021/10/14,1.44E+17
2021/10/15,1.44E+17
2021/10/16,1.45E+17
2021/10/17,1.45E+17
2021/10/18,1.45E+17
2021/10/19,1.46E+17
2021/10/20,1.48E+17
2021/10/21,1.47E+17
2021/10/22,1.47E+17
2021/10/23,1.47E+17
2021/10/24,1.48E+17
2021/10/25,1.48E+17
2021/10/26,1.49E+17
2021/10/27,1.49E+17
2021/10/28,1.51E+17
2021/10/29,1.51E+17
2021/10/30,1.50E+17
2021/10/31,1.51E+17
2021/11/1,1.52E+17
2021/11/2,1.52E+17
2021/11/3,1.53E+17
2021/11/4,1.54E+17
2021/11/5,1.53E+17
2021/11/6,1.54E+17
2021/11/7,1.54E+17
2021/11/8,1.55E+17
2021/11/9,1.55E+17
2021/11/10,1.56E+17
2021/11/11,1.56E+17
2021/11/12,1.57E+17
2021/11/13,1.57E+17
2021/11/14,1.57E+17
2021/11/15,1.59E+17
2021/11/16,1.59E+17
2021/11/17,1.62E+17
2021/11/18,1.62E+17
2021/11/19,1.62E+17
2021/11/20,1.60E+17
2021/11/21,1.61E+17
2021/11/22,1.63E+17
2021/11/23,1.64E+17
2021/11/24,1.64E+17
2021/11/25,1.64E+17
2021/11/26,1.64E+17
2021/11/27,1.64E+17
2021/11/28,1.65E+17
2021/11/29,1.66E+17
2021/11/30,1.66E+17
2021/12/1,1.67E+17
2021/12/2,1.68E+17
2021/12/3,1.69E+17
2021/12/4,1.68E+17
2021/12/5,1.68E+17
2021/12/6,1.69E+17
2021/12/7,1.71E+17
2021/12/8,1.71E+17
2021/12/9,1.72E+17
2021/12/10,1.72E+17
2021/12/11,1.71E+17
2021/12/12,1.72E+17
2021/12/13,1.72E+17
2021/12/14,1.73E+17
2021/12/15,1.75E+17
2021/12/16,1.74E+17
2021/12/17,1.73E+17
2021/12/18,1.73E+17
2021/12/19,1.73E+17
2021/12/20,1.74E+17
2021/12/21,1.74E+17
2021/12/22,1.73E+17
2021/12/23,1.74E+17
2021/12/24,1.74E+17
2021/12/25,1.73E+17
2021/12/26,1.73E+17
2021/12/27,1.74E+17
2021/12/28,1.74E+17
2021/12/29,1.75E+17
2021/12/30,1.76E+17
2021/12/31,1.76E+17
2022/1/1,1.76E+17
2022/1/2,1.77E+17
2022/1/3,1.77E+17
2022/1/4,1.77E+17
2022/1/5,1.77E+17
2022/1/6,1.76E+17
2022/1/7,1.75E+17
2022/1/8,1.75E+17
2022/1/9,1.74E+17
2022/1/10,1.75E+17
2022/1/11,1.77E+17
2022/1/12,1.76E+17
2022/1/13,1.77E+17
2022/1/14,1.77E+17
2022/1/15,1.77E+17
2022/1/16,1.77E+17
2022/1/17,1.77E+17
2022/1/18,1.79E+17
2022/1/19,1.81E+17
2022/1/20,1.81E+17
2022/1/21,1.81E+17
2022/1/22,1.81E+17
2022/1/23,1.79E+17
2022/1/24,1.79E+17
2022/1/25,1.73E+17
2022/1/26,1.72E+17
2022/1/27,1.71E+17
2022/1/28,1.71E+17
2022/1/29,1.69E+17
2022/1/30,1.70E+17
2022/1/31,1.70E+17
2022/2/1,1.70E+17
2022/2/2,1.70E+17
2022/2/3,1.71E+17
2022/2/4,1.71E+17
2022/2/5,1.71E+17
2022/2/6,1.71E+17
2022/2/7,1.71E+17
2022/2/8,1.70E+17
2022/2/9,1.70E+17
2022/2/10,1.71E+17
2022/2/11,1.72E+17
2022/2/12,1.71E+17
2022/2/13,1.72E+17
2022/2/14,1.72E+17
2022/2/15,1.73E+17
2022/2/16,1.73E+17
2022/2/17,1.74E+17
2022/2/18,1.75E+17
2022/2/19,1.74E+17
2022/2/20,1.74E+17
2022/2/21,1.75E+17
2022/2/22,1.75E+17
2022/2/23,1.76E+17
2022/2/24,1.78E+17
2022/2/25,1.77E+17
2022/2/26,1.78E+17
2022/2/27,1.77E+17
2022/2/28,1.79E+17
2022/3/1,1.80E+17
2022/3/2,1.78E+17
2022/3/3,1.78E+17
2022/3/4,1.79E+17
2022/3/5,1.79E+17
2022/3/6,1.79E+17
2022/3/7,1.80E+17
2022/3/8,1.81E+17
2022/3/9,1.82E+17
2022/3/10,1.81E+17
2022/3/11,1.82E+17
2022/3/12,1.81E+17
2022/3/13,1.82E+17
2022/3/14,1.82E+17
2022/3/15,1.83E+17
2022/3/16,1.84E+17
2022/3/17,1.84E+17
2022/3/18,1.84E+17
2022/3/19,1.84E+17
2022/3/20,1.84E+17
2022/3/21,1.85E+17
2022/3/22,1.86E+17
2022/3/23,1.86E+17
2022/3/24,1.87E+17
2022/3/25,1.88E+17
2022/3/26,1.87E+17
2022/3/27,1.87E+17
2022/3/28,1.89E+17
2022/3/29,1.88E+17
2022/3/30,1.89E+17
2022/3/31,1.89E+17
2022/4/1,1.90E+17
2022/4/2,1.91E+17
2022/4/3,1.90E+17
2022/4/4,1.90E+17
2022/4/5,1.90E+17
2022/4/6,1.92E+17
2022/4/7,1.93E+17
2022/4/8,1.93E+17
2022/4/9,1.92E+17
2022/4/10,1.92E+17
2022/4/11,1.93E+17
2022/4/12,1.95E+17
2022/4/13,1.94E+17
2022/4/14,1.95E+17
2022/4/15,1.96E+17
2022/4/16,1.96E+17
2022/4/17,1.96E+17
2022/4/18,1.98E+17
2022/4/19,1.98E+17
2022/4/20,1.98E+17
2022/4/21,1.99E+17
2022/4/22,2.00E+17
2022/4/23,2.01E+17
2022/4/24,2.01E+17
2022/4/25,2.01E+17
2022/4/26,2.02E+17
2022/4/27,2.03E+17
2022/4/28,2.03E+17
2022/4/29,2.05E+17
2022/4/30,2.04E+17
2022/5/1,2.05E+17
2022/5/2,2.05E+17
2022/5/3,2.07E+17
2022/5/4,2.06E+17
2022/5/5,2.08E+17
2022/5/6,2.08E+17
2022/5/7,2.08E+17
2022/5/8,2.09E+17
2022/5/9,2.09E+17
2022/5/10,2.10E+17
2022/5/11,2.12E+17
2022/5/12,2.12E+17
2022/5/13,2.13E+17
2022/5/14,2.12E+17
2022/5/15,2.13E+17
2022/5/16,2.15E+17
2022/5/17,2.16E+17
2022/5/18,2.16E+17
2022/5/19,2.17E+17
2022/5/20,2.19E+17
2022/5/21,2.20E+17
2022/5/22,2.17E+17
2022/5/23,2.19E+17
2022/5/24,2.19E+17
2022/5/25,2.21E+17
2022/5/26,2.24E+17
2022/5/27,2.23E+17
2022/5/28,2.22E+17
2022/5/29,2.23E+17
2022/5/30,2.27E+17
2022/5/31,2.26E+17
2022/6/1,2.24E+17
2022/6/2,2.25E+17
2022/6/3,2.25E+17
2022/6/4,2.26E+17
2022/6/5,2.27E+17
2022/6/6,2.25E+17
2022/6/7,2.25E+17
2022/6/8,2.25E+17
2022/6/9,2.26E+17
2022/6/10,2.27E+17
2022/6/11,2.26E+17
2022/6/12,2.27E+17
2022/6/13,2.28E+17
2022/6/14,2.28E+17
2022/6/15,2.28E+17
2022/6/16,2.32E+17
2022/6/17,2.29E+17
2022/6/18,2.31E+17
2022/6/19,2.30E+17
2022/6/20,2.31E+17
2022/6/21,2.32E+17
2022/6/22,2.34E+17
2022/6/23,2.34E+17
2022/6/24,2.35E+17
2022/6/25,2.33E+17
2022/6/26,2.34E+17
2022/6/27,2.35E+17
2022/6/28,2.35E+17
2022/6/29,2.37E+17
2022/6/30,2.38E+17
2022/7/1,2.37E+17
2022/7/2,2.38E+17
2022/7/3,2.39E+17
2022/7/4,2.41E+17
2022/7/5,2.35E+17
2022/7/6,2.37E+17
2022/7/7,2.38E+17
2022/7/8,2.37E+17
2022/7/9,2.39E+17
2022/7/10,2.38E+17
2022/7/11,2.40E+17
2022/7/12,2.39E+17
2022/7/13,2.42E+17
2022/7/14,2.36E+17
2022/7/15,2.38E+17
2022/7/16,2.37E+17
2022/7/17,2.37E+17
2022/7/18,2.37E+17
2022/7/19,2.37E+17
2022/7/20,2.43E+17
2022/7/21,2.45E+17
2022/7/22,2.47E+17
2022/7/23,2.39E+17
2022/7/24,2.39E+17
2022/7/25,2.39E+17
2022/7/26,2.40E+17
2022/7/27,2.43E+17
2022/7/28,2.44E+17
2022/7/29,2.46E+17
2022/7/30,2.41E+17
2022/7/31,2.44E+17
2022/8/1,2.42E+17
2022/8/2,2.42E+17
2022/8/3,2.45E+17
2022/8/4,2.50E+17
2022/8/5,2.43E+17
2022/8/6,2.44E+17
2022/8/7,2.44E+17
2022/8/8,2.44E+17
2022/8/9,2.43E+17
2022/8/10,2.45E+17
2022/8/11,2.44E+17
2022/8/12,2.45E+17
2022/8/13,2.45E+17
2022/8/14,2.44E+17
2022/8/15,2.44E+17
2022/8/16,2.43E+17
2022/8/17,2.43E+17
2022/8/18,2.43E+17
2022/8/19,2.44E+17
2022/8/20,2.43E+17
2022/8/21,2.45E+17
2022/8/22,2.44E+17
2022/8/23,2.44E+17
2022/8/24,2.44E+17
2022/8/25,2.44E+17
2022/8/26,2.44E+17
2022/8/27,2.44E+17
2022/8/28,2.44E+17
2022/8/29,2.44E+17
2022/8/30,2.47E+17
2022/8/31,2.45E+17
2022/9/1,2.45E+17
2022/9/2,2.45E+17
2022/9/3,2.46E+17
2022/9/4,2.46E+17
2022/9/5,2.47E+17
2022/9/6,2.49E+17
2022/9/7,2.47E+17
2022/9/8,2.47E+17
2022/9/9,2.47E+17
2022/9/10,2.47E+17
2022/9/11,2.48E+17
2022/9/12,2.48E+17
2022/9/13,2.49E+17
2022/9/14,2.51E+17
2022/9/15,2.49E+17
2022/9/16,2.49E+17
2022/9/17,2.49E+17
2022/9/18,2.49E+17
2022/9/19,2.49E+17
2022/9/20,2.50E+17
2022/9/21,2.50E+17
2022/9/22,2.49E+17
2022/9/23,2.48E+17
2022/9/24,2.49E+17
2022/9/25,2.50E+17
2022/9/26,2.50E+17
2022/9/27,2.49E+17
2022/9/28,2.49E+17
2022/9/29,2.48E+17
2022/9/30,2.48E+17
2022/10/1,2.47E+17
2022/10/2,2.47E+17
2022/10/3,2.48E+17
2022/10/4,2.48E+17
2022/10/5,2.48E+17
2022/10/6,2.49E+17
2022/10/7,2.49E+17
2022/10/8,2.50E+17
2022/10/9,2.51E+17
2022/10/10,2.51E+17
2022/10/11,2.52E+17
2022/10/12,2.53E+17
2022/10/13,2.53E+17
2022/10/14,2.53E+17
2022/10/15,2.54E+17
2022/10/16,2.55E+17
2022/10/17,2.56E+17
2022/10/18,2.56E+17
2022/10/19,2.57E+17
2022/10/20,2.57E+17
2022/10/21,2.57E+17
2022/10/22,2.58E+17
2022/10/23,2.58E+17
2022/10/24,2.58E+17
2022/10/25,2.58E+17
2022/10/26,2.59E+17
2022/10/27,2.59E+17
2022/10/28,2.59E+17
2022/10/29,2.60E+17
2022/10/30,2.61E+17
2022/10/31,2.62E+17
2022/11/1,2.63E+17
2022/11/2,2.64E+17
2022/11/3,2.64E+17
2022/11/4,2.64E+17
2022/11/5,2.65E+17
2022/11/6,2.65E+17
2022/11/7,2.65E+17
2022/11/8,2.65E+17
2022/11/9,2.65E+17
2022/11/10,2.65E+17
2022/11/11,2.67E+17
2022/11/12,2.67E+17
2022/11/13,2.68E+17
2022/11/14,2.68E+17
2022/11/15,2.69E+17
2022/11/16,2.69E+17
2022/11/17,2.69E+17
2022/11/18,2.71E+17
2022/11/19,2.71E+17
2022/11/20,2.74E+17
2022/11/21,2.73E+17
2022/11/22,2.74E+17
2022/11/23,2.74E+17
2022/11/24,2.74E+17
2022/11/25,2.75E+17
2022/11/26,2.76E+17
2022/11/27,2.80E+17
2022/11/28,2.81E+17
2022/11/29,2.81E+17
2022/11/30,2.82E+17
2022/12/1,2.83E+17
2022/12/2,2.84E+17
2022/12/3,2.81E+17
2022/12/4,2.80E+17
2022/12/5,2.81E+17
2022/12/6,2.81E+17
2022/12/7,2.81E+17
2022/12/8,2.82E+17
2022/12/9,2.83E+17
2022/12/10,2.84E+17
2022/12/11,2.84E+17
2022/12/12,2.85E+17
2022/12/13,2.85E+17
2022/12/14,2.86E+17
2022/12/15,2.87E+17
2022/12/16,2.87E+17
2022/12/17,2.89E+17
2022/12/18,2.89E+17
2022/12/19,2.89E+17
2022/12/20,2.90E+17
2022/12/21,2.90E+17
2022/12/22,2.91E+17
2022/12/23,2.91E+17
2022/12/24,2.91E+17
2022/12/25,2.92E+17
2022/12/26,2.92E+17
2022/12/27,2.93E+17
2022/12/28,2.93E+17
2022/12/29,2.93E+17
2022/12/30,2.94E+17
2022/12/31,2.94E+17
2023/1/1,2.95E+17
2023/1/2,2.93E+17
2023/1/3,2.93E+17
2023/1/4,2.93E+17
2023/1/5,2.94E+17
2023/1/6,2.95E+17
2023/1/7,2.95E+17
2023/1/8,2.96E+17
2023/1/9,2.96E+17
2023/1/10,2.96E+17
2023/1/11,2.97E+17
2023/1/12,2.98E+17
2023/1/13,2.97E+17
2023/1/14,2.97E+17
2023/1/15,2.97E+17
2023/1/16,2.97E+17
2023/1/17,2.97E+17
2023/1/18,2.98E+17
2023/1/19,2.97E+17
2023/1/20,2.98E+17
2023/1/21,2.98E+17
2023/1/22,2.98E+17
2023/1/23,2.98E+17
2023/1/24,2.99E+17
2023/1/25,3.01E+17
2023/1/26,3.01E+17
2023/1/27,3.02E+17
2023/1/28,3.03E+17
2023/1/29,3.02E+17
2023/1/30,3.03E+17
2023/1/31,3.03E+17
2023/2/1,3.05E+17
2023/2/2,3.07E+17
2023/2/3,3.08E+17
2023/2/4,3.10E+17
2023/2/5,3.10E+17
2023/2/6,3.10E+17
2023/2/7,3.10E+17
2023/2/8,3.12E+17
2023/2/9,3.15E+17
2023/2/10,3.16E+17
2023/2/11,3.17E+17
2023/2/12,3.17E+17
2023/2/13,3.17E+17
2023/2/14,3.14E+17
2023/2/15,3.15E+17
2023/2/16,3.17E+17
2023/2/17,3.16E+17
2023/2/18,3.17E+17
2023/2/19,3.17E+17
2023/2/20,3.17E+17
2023/2/21,3.16E+17
2023/2/22,3.21E+17
2023/2/23,3.31E+17
2023/2/24,3.31E+17
2023/2/25,3.34E+17
2023/2/26,3.36E+17
2023/2/27,3.36E+17
2023/2/28,3.35E+17
2023/3/1,3.36E+17
2023/3/2,3.34E+17
2023/3/3,3.25E+17
2023/3/4,3.28E+17
2023/3/5,3.26E+17
2023/3/6,3.23E+17
2023/3/7,3.22E+17
2023/3/8,3.22E+17
2023/3/9,3.25E+17
2023/3/10,3.27E+17
2023/3/11,3.29E+17
2023/3/12,3.30E+17
2023/3/13,3.25E+17
2023/3/14,3.25E+17
2023/3/15,3.28E+17
2023/3/16,3.30E+17
2023/3/17,3.30E+17
2023/3/18,3.31E+17
2023/3/19,3.32E+17
2023/3/20,3.28E+17
2023/3/21,3.29E+17
2023/3/22,3.21E+17
2023/3/23,3.19E+17
2023/3/24,3.21E+17
2023/3/25,3.22E+17
2023/3/26,3.22E+17
2023/3/27,2.45E+17
2023/3/28,2.45E+17
2023/3/29,2.44E+17
2023/3/30,2.44E+17
2023/3/31,2.43E+17
2023/4/1,2.43E+17
2023/4/2,2.43E+17
2023/4/3,2.44E+17
2023/4/4,2.43E+17
2023/4/5,2.45E+17
2023/4/6,2.44E+17
2023/4/7,2.44E+17
2023/4/8,2.44E+17
2023/4/9,2.44E+17
2023/4/10,2.44E+17
2023/4/11,2.44E+17
2023/4/12,2.44E+17
2023/4/13,2.44E+17
2023/4/14,2.47E+17
2023/4/15,2.45E+17
2023/4/16,2.45E+17
2023/4/17,2.45E+17
2023/4/18,2.46E+17
2023/4/19,2.46E+17
2023/4/20,2.47E+17
2023/4/21,2.49E+17
2023/4/22,2.47E+17
2023/4/23,2.47E+17
2023/4/24,2.47E+17
2023/4/25,2.47E+17
2023/4/26,2.48E+17
2023/4/27,2.48E+17
2023/4/28,2.49E+17
2023/4/29,2.51E+17
2023/4/30,2.49E+17
2023/5/1,2.49E+17
2023/5/2,2.49E+17
2023/5/3,2.49E+17
2023/5/4,2.49E+17
2023/5/5,2.50E+17
2023/5/6,2.50E+17
2023/5/7,2.49E+17
2023/5/8,2.48E+17
2023/5/9,2.49E+17
2023/5/10,2.50E+17
2023/5/11,2.50E+17
2023/5/12,2.49E+17
2023/5/13,2.49E+17
2023/5/14,2.48E+17
2023/5/15,2.48E+17
2023/5/16,2.47E+17
2023/5/17,2.47E+17
2023/5/18,2.48E+17
2023/5/19,2.48E+17
2023/5/20,2.48E+17
2023/5/21,2.49E+17
2023/5/22,2.49E+17
2023/5/23,2.50E+17
2023/5/24,2.51E+17
2023/5/25,2.51E+17
2023/5/26,2.52E+17
2023/5/27,2.53E+17
2023/5/28,2.53E+17
2023/5/29,2.53E+17
2023/5/30,2.54E+17
2023/5/31,2.55E+17
2023/6/1,2.56E+17
2023/6/2,2.57E+17
2023/6/3,2.57E+17
2023/6/4,2.57E+17
2023/6/5,2.57E+17
2023/6/6,2.58E+17
2023/6/7,2.58E+17
2023/6/8,2.58E+17
2023/6/9,2.58E+17
2023/6/10,2.59E+17
2023/6/11,2.59E+17
2023/6/12,2.59E+17
2023/6/13,2.60E+17
2023/6/14,2.61E+17
2023/6/15,2.62E+17
2023/6/16,2.63E+17
2023/6/17,2.64E+17
2023/6/18,2.64E+17
2023/6/19,2.64E+17
2023/6/20,2.65E+17
2023/6/21,2.65E+17
2023/6/22,2.65E+17
2023/6/23,2.65E+17
2023/6/24,2.65E+17
2023/6/25,2.65E+17
2023/6/26,2.67E+17
2023/6/27,2.67E+17
2023/6/28,2.68E+17
2023/6/29,2.68E+17
2023/6/30,2.69E+17
2023/7/1,2.69E+17
2023/7/2,2.70E+17
2023/7/3,2.71E+17
2023/7/4,2.71E+17
2023/7/5,2.74E+17
2023/7/6,2.73E+17
2023/7/7,2.74E+17
2023/7/8,2.74E+17
2023/7/9,2.74E+17
2023/7/10,2.75E+17
2023/7/11,2.76E+17
2023/7/12,2.80E+17
2023/7/13,2.81E+17
2023/7/14,2.81E+17
2023/7/15,2.82E+17
2023/7/16,2.83E+17
2023/7/17,2.84E+17
2023/7/18,2.81E+17
2023/7/19,2.80E+17
2023/7/20,2.81E+17
2023/7/21,2.81E+17
2023/7/22,2.81E+17
2023/7/23,2.82E+17
2023/7/24,2.83E+17
2023/7/25,2.84E+17
2023/7/26,2.84E+17
2023/7/27,2.85E+17
2023/7/28,2.85E+17
2023/7/29,2.86E+17
2023/7/30,2.87E+17
2023/7/31,2.87E+17
2023/8/1,2.89E+17
2023/8/2,2.89E+17
2023/8/3,2.89E+17
2023/8/4,2.90E+17
2023/8/5,2.90E+17
2023/8/6,2.91E+17
2023/8/7,2.91E+17
2023/8/8,2.91E+17
2023/8/9,2.92E+17
2023/8/10,2.92E+17
2023/8/11,2.93E+17
2023/8/12,2.93E+17
2023/8/13,2.93E+17
2023/8/14,2.94E+17
2023/8/15,2.94E+17
2023/8/16,2.95E+17
2023/8/17,2.93E+17
2023/8/18,2.93E+17
2023/8/19,2.93E+17
2023/8/20,2.94E+17
2023/8/21,2.95E+17
2023/8/22,2.95E+17
2023/8/23,2.96E+17
2023/8/24,2.96E+17
2023/8/25,2.96E+17
2023/8/26,2.97E+17
2023/8/27,2.98E+17
2023/8/28,2.97E+17
2023/8/29,2.97E+17
2023/8/30,2.97E+17
2023/8/31,2.97E+17
2023/9/1,2.97E+17
2023/9/2,2.98E+17
2023/9/3,2.97E+17
2023/9/4,2.98E+17
2023/9/5,2.98E+17
2023/9/6,2.98E+17
2023/9/7,2.98E+17
2023/9/8,2.99E+17
2023/9/9,3.01E+17
2023/9/10,3.01E+17
2023/9/11,3.02E+17
2023/9/12,3.03E+17
2023/9/13,3.02E+17
2023/9/14,3.03E+17
2023/9/15,3.03E+17
2023/9/16,3.05E+17
2023/9/17,3.07E+17
2023/9/18,3.08E+17
2023/9/19,3.10E+17
2023/9/20,3.10E+17
2023/9/21,3.10E+17
2023/9/22,3.10E+17
2023/9/23,3.12E+17
2023/9/24,3.15E+17
2023/9/25,3.16E+17
2023/9/26,3.17E+17
2023/9/27,3.17E+17
2023/9/28,3.17E+17
2023/9/29,3.14E+17
2023/9/30,3.15E+17
2023/10/1,3.17E+17
2023/10/2,3.16E+17
2023/10/3,3.17E+17
2023/10/4,3.17E+17
2023/10/5,3.17E+17
2023/10/6,3.16E+17
2023/10/7,3.21E+17
2023/10/8,3.31E+17
2023/10/9,3.31E+17
2023/10/10,3.34E+17
2023/10/11,3.37E+17
2023/10/12,3.36E+17
2023/10/13,3.35E+17
2023/10/14,3.36E+17
2023/10/15,3.34E+17
2023/10/16,3.25E+17
2023/10/17,3.28E+17
2023/10/18,3.26E+17
2023/10/19,3.23E+17
2023/10/20,3.22E+17
2023/10/21,3.22E+17
2023/10/22,3.24E+17
2023/10/23,3.28E+17
2023/10/24,3.29E+17
2023/10/25,3.30E+17
2023/10/26,3.25E+17
2023/10/27,3.25E+17
2023/10/28,3.28E+17
2023/10/29,3.30E+17
2023/10/30,3.30E+17
2023/10/31,3.31E+17
2023/11/1,3.32E+17
2023/11/2,3.28E+17
2023/11/3,3.29E+17
2023/11/4,3.21E+17
2023/11/5,3.19E+17
2023/11/6,3.21E+17
2023/11/7,3.22E+17
2023/11/8,3.22E+17
2023/11/9,2.46E+17
2023/11/10,2.45E+17
2023/11/11,2.44E+17
2023/11/12,2.43E+17
2023/11/13,2.40E+17
2023/11/14,2.44E+17
2023/11/15,2.40E+17
2023/11/16,2.45E+17
2023/11/17,2.43E+17
2023/11/18,2.45E+17
2023/11/19,2.44E+17
2023/11/20,2.44E+17
2023/11/21,2.44E+17
2023/11/22,2.44E+17
2023/11/23,2.44E+17
2023/11/24,2.44E+17
2023/11/25,2.44E+17
2023/11/26,2.44E+17
2023/11/27,2.47E+17
2023/11/28,2.45E+17
2023/11/29,2.45E+17
2023/11/30,2.45E+17
2023/12/1,2.46E+17
2023/12/2,2.46E+17
2023/12/3,2.47E+17
2023/12/4,2.49E+17
2023/12/5,2.47E+17
2023/12/6,2.47E+17
2023/12/7,2.47E+17
2023/12/8,2.47E+17
2023/12/9,2.48E+17
2023/12/10,2.48E+17
2023/12/11,2.49E+17
2023/12/12,2.51E+17
2023/12/13,2.49E+17
2023/12/14,2.49E+17
2023/12/15,2.49E+17
2023/12/16,2.49E+17
2023/12/17,2.49E+17
2023/12/18,2.50E+17
2023/12/19,2.50E+17
2023/12/20,2.49E+17
2023/12/21,2.48E+17
2023/12/22,2.49E+17
2023/12/23,2.50E+17
2023/12/24,2.50E+17
2023/12/25,2.49E+17
2023/12/26,2.49E+17
2023/12/27,2.48E+17
2023/12/28,2.48E+17
2023/12/29,2.47E+17
2023/12/30,2.47E+17
2023/12/31,2.48E+17
2024/1/1,2.48E+17
2024/1/2,2.48E+17
2024/1/3,2.49E+17
2024/1/4,2.49E+17
2024/1/5,2.50E+17
2024/1/6,2.51E+17
2024/1/7,2.51E+17
2024/1/8,2.52E+17
2024/1/9,2.53E+17
2024/1/10,2.53E+17
2024/1/11,2.53E+17
2024/1/12,2.54E+17
2024/1/13,2.55E+17
2024/1/14,2.56E+17
2024/1/15,2.57E+17
2024/1/16,2.57E+17
2024/1/17,2.57E+17
2024/1/18,2.57E+17
2024/1/19,2.58E+17
2024/1/20,2.58E+17
