date,value
2023/4/6 21:31,0.633133333
2023/4/6 21:33,0.645716667
2023/4/6 21:35,0.664366667
2023/4/6 21:37,0.699783333
2023/4/6 21:39,0.734533333
2023/4/6 21:41,0.766033333
2023/4/6 21:43,1.128416667
2023/4/6 21:45,0.982283333
2023/4/6 21:47,0.860716667
2023/4/6 21:49,0.874566667
2023/4/6 21:51,0.589316667
2023/4/6 21:53,0.652216667
2023/4/6 21:55,0.606733333
2023/4/6 21:57,0.5918
2023/4/6 21:59,0.640783333
2023/4/6 22:01,0.5585
2023/4/6 22:03,0.61055
2023/4/6 22:05,0.604066667
2023/4/6 22:07,0.637433333
2023/4/6 22:09,0.711366667
2023/4/6 22:11,0.595116667
2023/4/6 22:13,0.884066667
2023/4/6 22:15,0.7099
2023/4/6 22:17,0.683333333
2023/4/6 22:19,0.65315
2023/4/6 22:21,0.61945
2023/4/6 22:23,0.694933333
2023/4/6 22:25,0.6228
2023/4/6 22:27,0.681583333
2023/4/6 22:29,0.6332
2023/4/6 22:31,0.6569
2023/4/6 22:33,0.58975
2023/4/6 22:35,0.517166667
2023/4/6 22:37,0.669183333
2023/4/6 22:39,0.648283333
2023/4/6 22:41,0.589633333
2023/4/6 22:43,1.147216667
2023/4/6 22:45,0.983383333
2023/4/6 22:47,0.79045
2023/4/6 22:49,0.769166667
2023/4/6 22:51,0.56925
2023/4/6 22:53,0.711366667
2023/4/6 22:55,0.5607
2023/4/6 22:57,0.636866667
2023/4/6 22:59,0.560333333
2023/4/6 23:01,0.569816667
2023/4/6 23:03,0.529866667
2023/4/6 23:05,0.503166667
2023/4/6 23:07,0.519783333
2023/4/6 23:09,0.65995
2023/4/6 23:11,0.533716667
2023/4/6 23:13,0.44895
2023/4/6 23:15,0.450016667
2023/4/6 23:17,0.508983333
2023/4/6 23:19,0.51035
2023/4/6 23:21,0.485983333
2023/4/6 23:23,0.4966
2023/4/6 23:25,0.547683333
2023/4/6 23:27,0.628466667
2023/4/6 23:29,0.523983333
2023/4/6 23:31,0.49635
2023/4/6 23:33,0.567083333
2023/4/6 23:35,0.431766667
2023/4/6 23:37,0.521333333
2023/4/6 23:39,0.437116667
2023/4/6 23:41,0.351116667
2023/4/6 23:43,0.787283333
2023/4/6 23:45,0.737166667
2023/4/6 23:47,0.53005683
2023/4/6 23:49,0.451416667
2023/4/6 23:51,0.374966667
2023/4/6 23:53,0.39325
2023/4/6 23:55,0.388866667
2023/4/6 23:57,0.4865
2023/4/6 23:59,0.430933333
2023/4/7 0:01,0.422833333
2023/4/7 0:03,0.49555
2023/4/7 0:05,0.419666667
2023/4/7 0:07,0.4582
2023/4/7 0:09,0.463783333
2023/4/7 0:11,0.39275
2023/4/7 0:13,0.3704
2023/4/7 0:15,0.340833333
2023/4/7 0:17,0.424302523
2023/4/7 0:19,0.456333333
2023/4/7 0:21,0.35065
2023/4/7 0:23,0.396533333
2023/4/7 0:25,0.33645
2023/4/7 0:27,0.411916667
2023/4/7 0:29,0.396416667
2023/4/7 0:31,0.382083333
2023/4/7 0:33,0.391533333
2023/4/7 0:35,0.333833333
2023/4/7 0:37,0.3708
2023/4/7 0:39,0.405933333
2023/4/7 0:41,0.373
2023/4/7 0:43,0.683066667
2023/4/7 0:45,0.6019
2023/4/7 0:47,0.483166667
2023/4/7 0:49,0.43575
2023/4/7 0:51,0.24515
2023/4/7 0:53,0.239983333
2023/4/7 0:55,0.234083333
2023/4/7 0:57,0.25515
2023/4/7 0:59,0.307433333
2023/4/7 1:01,0.307116667
2023/4/7 1:03,0.338683333
2023/4/7 1:05,0.295466667
2023/4/7 1:07,0.305816667
2023/4/7 1:09,0.314416667
2023/4/7 1:11,0.309983333
2023/4/7 1:13,0.286783333
2023/4/7 1:15,0.29205
2023/4/7 1:17,0.2952
2023/4/7 1:19,0.268066667
2023/4/7 1:21,0.2322
2023/4/7 1:23,0.258066667
2023/4/7 1:25,0.222833333
2023/4/7 1:27,0.271266667
2023/4/7 1:29,0.279133333
2023/4/7 1:31,0.266816667
2023/4/7 1:33,0.282766667
2023/4/7 1:35,0.219616667
2023/4/7 1:37,0.231633333
2023/4/7 1:39,0.309966667
2023/4/7 1:41,0.27135
2023/4/7 1:43,0.328883333
2023/4/7 1:45,0.250866667
2023/4/7 1:47,0.248033333
2023/4/7 1:49,0.28565
2023/4/7 1:51,0.2856
2023/4/7 1:53,0.2909
2023/4/7 1:55,0.246166667
2023/4/7 1:57,0.2897
2023/4/7 1:59,0.3542
2023/4/7 2:01,0.260513026
2023/4/7 2:03,0.3048
2023/4/7 2:05,0.2664
2023/4/7 2:07,0.296066667
2023/4/7 2:09,0.268083333
2023/4/7 2:11,0.259241975
2023/4/7 2:13,0.2408
2023/4/7 2:15,0.2604
2023/4/7 2:17,0.266066667
2023/4/7 2:19,0.2848
2023/4/7 2:21,0.2528
2023/4/7 2:23,0.286016667
2023/4/7 2:25,0.3004
2023/4/7 2:27,0.332083333
2023/4/7 2:29,0.320783333
2023/4/7 2:31,0.25985
2023/4/7 2:33,0.25725
2023/4/7 2:35,0.223816667
2023/4/7 2:37,0.227833333
2023/4/7 2:39,0.230883333
2023/4/7 2:41,0.176366667
2023/4/7 2:43,0.6461
2023/4/7 2:45,0.6311
2023/4/7 2:47,0.669333333
2023/4/7 2:49,0.337233333
2023/4/7 2:51,0.212966667
2023/4/7 2:53,0.245666667
2023/4/7 2:55,0.228516667
2023/4/7 2:57,0.24415
2023/4/7 2:59,0.238
2023/4/7 3:01,0.200233333
2023/4/7 3:03,0.225666667
2023/4/7 3:05,0.203083333
2023/4/7 3:07,0.24285
2023/4/7 3:09,0.25915
2023/4/7 3:11,0.214683333
2023/4/7 3:13,0.216283333
2023/4/7 3:15,0.23205
2023/4/7 3:17,0.291466667
2023/4/7 3:19,0.3138
2023/4/7 3:21,0.223366667
